_id,context_id,transport_name,timestamp_ms,uptime_ms,payload,code,num_attempts,payload_encoding
116,1,FCM_CLIENT_EVENT_LOGGING,1626805579056,1000199012,"b'{""messaging_client_event"":{""ttl"":172799,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626805577092498%2066a33706138e52"",""collapseKey"":""key_2"",""projectNumber"":""340331662088""}}'",,0,json
117,1,FCM_CLIENT_EVENT_LOGGING,1626813468796,1008088751,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626813467620903%2066a33706138e52"",""collapseKey"":""key_2"",""projectNumber"":""340331662088""}}'",,0,json
118,1,FCM_CLIENT_EVENT_LOGGING,1626824255634,1018875590,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626824254121765%2066a33706138e52"",""collapseKey"":""key_2"",""projectNumber"":""340331662088""}}'",,0,json
119,1,FCM_CLIENT_EVENT_LOGGING,1626834180586,1028800541,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626834178840348%2066a33706138e50"",""collapseKey"":""key_0"",""projectNumber"":""340331662088""}}'",,0,json
120,1,FCM_CLIENT_EVENT_LOGGING,1626866866976,1061486931,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626866865394279%2066a33706138e50"",""collapseKey"":""key_0"",""projectNumber"":""340331662088""}}'",,0,json
121,1,FCM_CLIENT_EVENT_LOGGING,1626873465200,1068085156,"b'{""messaging_client_event"":{""ttl"":172799,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626873463360459%2066a33706138e51"",""collapseKey"":""key_1"",""projectNumber"":""340331662088""}}'",,0,json
122,1,FCM_CLIENT_EVENT_LOGGING,1626881858486,1076478442,"b'{""messaging_client_event"":{""ttl"":172799,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626881857372846%2066a33706138e50"",""collapseKey"":""key_0"",""projectNumber"":""340331662088""}}'",,0,json
123,1,FCM_CLIENT_EVENT_LOGGING,1626888476962,1083096917,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626888475910845%2066a33706138e53"",""collapseKey"":""key_3"",""projectNumber"":""340331662088""}}'",,0,json
124,1,FCM_CLIENT_EVENT_LOGGING,1626899861245,1094481200,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626899858932395%2066a33706138e51"",""collapseKey"":""key_1"",""projectNumber"":""340331662088""}}'",,0,json
125,1,FCM_CLIENT_EVENT_LOGGING,1626908642059,1103262015,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626908640314350%2066a33706138e52"",""collapseKey"":""key_2"",""projectNumber"":""340331662088""}}'",,0,json
126,1,FCM_CLIENT_EVENT_LOGGING,1626917557833,1112177789,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626917556826103%2066a33706138e53"",""collapseKey"":""key_3"",""projectNumber"":""340331662088""}}'",,0,json
127,1,FCM_CLIENT_EVENT_LOGGING,1626922205406,1116825362,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626922204537521%2066a33706138e51"",""collapseKey"":""key_1"",""projectNumber"":""340331662088""}}'",,0,json
128,1,FCM_CLIENT_EVENT_LOGGING,1626952453494,1147073450,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626952450983036%2066a33706138e53"",""collapseKey"":""key_3"",""projectNumber"":""340331662088""}}'",,0,json
129,1,FCM_CLIENT_EVENT_LOGGING,1626957460985,1152080940,"b'{""messaging_client_event"":{""ttl"":172799,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626957459180268%2066a33706138e51"",""collapseKey"":""key_1"",""projectNumber"":""340331662088""}}'",,0,json
130,1,FCM_CLIENT_EVENT_LOGGING,1626973571535,1168191490,"b'{""messaging_client_event"":{""ttl"":172800,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626973569689857%2066a33706138e53"",""collapseKey"":""key_3"",""projectNumber"":""340331662088""}}'",,0,json
131,1,FCM_CLIENT_EVENT_LOGGING,1626975456156,1170076112,"b'{""messaging_client_event"":{""ttl"":172799,""event"":""MESSAGE_DELIVERED"",""instanceId"":""dfKA2aYhRkWh4ADhfuOqtR"",""priority"":1,""packageName"":""com.zhiliaoapp.musically"",""sdkPlatform"":""ANDROID"",""messageType"":""DATA_MESSAGE"",""messageId"":""0:1626975454676997%2066a33706138e52"",""collapseKey"":""key_2"",""projectNumber"":""340331662088""}}'",,0,json
