id,canonical_id,parent_canonical_id,name,mccmnc,imsi_range,imsi_prefix,iccid_range,iccid_prefix,gid1,gid1_prefix,gid2,gid2_prefix,plmn,spn,apn
2545,30267,30267,Globe Prepaid,51502,,,,,,,,,,,
2546,30268,30268,Tracfone,312770,,,,,,,,,,,
2547,30268,30268,Tracfone,311480,,,,,BA01270000000000,,,,,,
2548,30268,30268,Tracfone,310004,,,,,,,,,,,
2549,30269,30269,FlatelWireless,310000,,,,,A00103FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2550,30270,30270,Cellone_West,40458,,,,,,,,,,,
2551,30270,30270,Cellone_West,40466,,,,,,,,,,,
2552,30270,30270,Cellone_West,40457,,,,,,,,,,,
2553,30271,30271,Bluesky Cook Islands,54801,,,,,,,,,,,
2554,30272,30272,RACC,21406,,,,,,,,,,RACC,
2555,30272,30272,RACC,21408,,,,,,,,,,RACC,
2556,30272,30272,RACC,21403,,,,,,,,,,RACC,
2557,30273,30273,TelkomSA,65502,,,,,,,,,,,
2558,30274,30274,Pioneer Cellular,312280,,,,,,,,,,,
2559,30275,30275,TataDOCOMO,405030,,,,,,,,,,,
2560,30275,30275,TataDOCOMO,405044,,,,,,,,,,,
2561,30275,30275,TataDOCOMO,405040,,,,,,,,,,,
2562,30275,30275,TataDOCOMO,405028,,,,,,,,,,,
2563,30275,30275,TataDOCOMO,405034,,,,,,,,,,,
2564,30275,30275,TataDOCOMO,405038,,,,,,,,,,,
2565,30275,30275,TataDOCOMO,405029,,,,,,,,,,,
2566,30275,30275,TataDOCOMO,405045,,,,,,,,,,,
2567,30275,30275,TataDOCOMO,405033,,,,,,,,,,,
2568,30275,30275,TataDOCOMO,405037,,,,,,,,,,,
2569,30275,30275,TataDOCOMO,405025,,,,,,,,,,,
2570,30275,30275,TataDOCOMO,405042,,,,,,,,,,,
2571,30275,30275,TataDOCOMO,405046,,,,,,,,,,,
2572,30275,30275,TataDOCOMO,405032,,,,,,,,,,,
2573,30275,30275,TataDOCOMO,405036,,,,,,,,,,,
2574,30275,30275,TataDOCOMO,405026,,,,,,,,,,,
2575,30275,30275,TataDOCOMO,405041,,,,,,,,,,,
2576,30275,30275,TataDOCOMO,405031,,,,,,,,,,,
2577,30275,30275,TataDOCOMO,405043,,,,,,,,,,,
2578,30275,30275,TataDOCOMO,405035,,,,,,,,,,,
2579,30275,30275,TataDOCOMO,405027,,,,,,,,,,,
2580,30275,30275,TataDOCOMO,405039,,,,,,,,,,,
2581,30275,30275,TataDOCOMO,405047,,,,,,,,,,,
2582,30276,30276,Vodafone,60202,,,,,,,,,,,
2583,30277,30277,Red Pocket Mobile,310000,,,,,A00217FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2584,30278,30278,iD Ireland,27216,,,,,,,,,,,
2585,30279,30279,PC mobile,302221,,,,,50,,,,,,
2586,30279,30279,PC mobile,302220,,,,,50,,,,,,
2587,30280,30280,Red Pocket,310260,,,,,4201,,,,,,
2588,30281,30281,UBI Telecom,310000,,,,,A00277FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2589,30282,30282,Teletalk,47004,,,,,,,,,,,
2590,30283,30283,Comcast,310000,,,,,A00058FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2591,30284,30284,Mobilevalue,23820,,2382089,,894504,,,,,,,
2592,30285,30285,Aircel North,405805,,,,,,,,,,,
2593,30285,30285,Aircel North,405811,,,,,,,,,,,
2594,30285,30285,Aircel North,40437,,,,,,,,,,,
2595,30285,30285,Aircel North,405802,,,,,,,,,,,
2596,30285,30285,Aircel North,405812,,,,,,,,,,,
2597,30285,30285,Aircel North,405806,,,,,,,,,,,
2598,30285,30285,Aircel North,405800,,,,,,,,,,,
2599,30285,30285,Aircel North,40435,,,,,,,,,,,
2600,30285,30285,Aircel North,405807,,,,,,,,,,,
2601,30285,30285,Aircel North,405804,,,,,,,,,,,
2602,30285,30285,Aircel North,405808,,,,,,,,,,,
2603,30285,30285,Aircel North,405810,,,,,,,,,,,
2604,30286,30286,HoT_76,23207,,2320776,,,,,,,,,
2605,30287,30287,3 Macau,45505,,,,,,,,,,,
2606,30288,30288,LOWI,21406,,,,,,,,,,LOWI,
2607,30289,30289,3 Macau (2G),45503,,,,,,,,,,,
2608,30290,30290,Timor Telkomcel,51401,,,,,,,,,,,
2609,30291,30291,VN Vietnamobile,45205,,,,,,,,,,,
2610,30292,30292,AmeriMex Communications,310000,,,,,A00225FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2611,30293,30293,TelecomServiceBureau,310000,,,,,A00250FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2612,30294,30294,TELUS,302220,,,,,54,,,,,,
2613,30294,30294,TELUS,302221,,,,,54,,,,,,
2614,30295,30295,Etisalat,41250,,,,,,,,,,,
2615,30296,30296,Ooredoo,42506,,,,,,,,,,,
2616,30297,30297,IT&E Postpaid / Prepaid,310110,,,,,,,,,,,
2617,30298,30298,A1 SI,29340,,,,,,,,,,,
2618,30299,30299,TUNISIE TELECOM,60502,,,,,,,,,,,
2619,30300,30300,Halebop S,24001,,24001704,,,,,,,,,
2620,30301,30301,MtnLonestarcell,61801,,,,,,,,,,,
2621,30302,30302,IDEA,404891,,,,,,,,,,,
2622,30302,30302,IDEA,405845,,,,,,,,,,,
2623,30302,30302,IDEA,405851,,,,,,,,,,,
2624,30302,30302,IDEA,40478,,,,,,,,,,,
2625,30302,30302,IDEA,40424,,,,,,,,,,,
2626,30302,30302,IDEA,40407,,,,,,,,,,,
2627,30302,30302,IDEA,40570,,,,,,,,,,,
2628,30302,30302,IDEA,405909,,,,,,,,,,,
2629,30302,30302,IDEA,40487,,,,,,,,,,,
2630,30302,30302,IDEA,40404,,,,,,,,,,,
2631,30302,30302,IDEA,405852,,,,,,,,,,,
2632,30302,30302,IDEA,405849,,,,,,,,,,,
2633,30302,30302,IDEA,405847,,,,,,,,,,,
2634,30302,30302,IDEA,40482,,,,,,,,,,,
2635,30302,30302,IDEA,405850,,,,,,,,,,,
2636,30302,30302,IDEA,405911,,,,,,,,,,,
2637,30302,30302,IDEA,40412,,,,,,,,,,,
2638,30302,30302,IDEA,40456,,,,,,,,,,,
2639,30302,30302,IDEA,40419,,,,,,,,,,,
2640,30302,30302,IDEA,405908,,,,,,,,,,,
2641,30302,30302,IDEA,405848,,,,,,,,,,,
2642,30302,30302,IDEA,40422,,,,,,,,,,,
2643,30302,30302,IDEA,405853,,,,,,,,,,,
2644,30302,30302,IDEA,405846,,,,,,,,,,,
2645,30302,30302,IDEA,405799,,,,,,,,,,,
2646,30302,30302,IDEA,405910,,,,,,,,,,,
2647,30302,30302,IDEA,40489,,,,,,,,,,,
2648,30303,30303,CauseBasedCommerce,310000,,,,,A00041FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2649,30304,30304,Northwest Missouri,311480,,,,,BA00150000000000,,,,,,
2650,30305,30305,Vodafone Qatar,42702,,,,,,,,,,,
2651,30306,30306,Vodacom,64004,,,,,,,,,,,
2652,30307,30307,Nepal Telecom,42901,,,,,,,,,,,
2653,30308,30308,Tracfone Prepaid ATT,310410,,,,,DDFF,,,,,,
2654,30308,30308,Tracfone Prepaid ATT,311180,,,,,DDFF,,,,,,
2655,30308,30308,Tracfone Prepaid ATT,310280,,,,,DDFF,,,,,,
2656,30309,30309,Appalachian,312130,,,,,,,,,,,
2657,30310,30310,RJIL,406977,,,,,,,,,,,
2658,30310,30310,RJIL,405869,,,,,,,,,,,
2659,30310,30310,RJIL,405872,,,,,,,,,,,
2660,30310,30310,RJIL,405780,,,,,,,,,,,
2661,30310,30310,RJIL,405855,,,,,,,,,,,
2662,30310,30310,RJIL,405865,,,,,,,,,,,
2663,30310,30310,RJIL,406994,,,,,,,,,,,
2664,30310,30310,RJIL,40578,,,,,,,,,,,
2665,30310,30310,RJIL,405856,,,,,,,,,,,
2666,30310,30310,RJIL,405868,,,,,,,,,,,
2667,30310,30310,RJIL,405871,,,,,,,,,,,
2668,30310,30310,RJIL,405864,,,,,,,,,,,
2669,30310,30310,RJIL,406999,,,,,,,,,,,
2670,30310,30310,RJIL,405857,,,,,,,,,,,
2671,30310,30310,RJIL,405867,,,,,,,,,,,
2672,30310,30310,RJIL,406981,,,,,,,,,,,
2673,30310,30310,RJIL,405873,,,,,,,,,,,
2674,30310,30310,RJIL,405863,,,,,,,,,,,
2675,30310,30310,RJIL,405860,,,,,,,,,,,
2676,30310,30310,RJIL,40587,,,,,,,,,,,
2677,30310,30310,RJIL,405870,,,,,,,,,,,
2678,30310,30310,RJIL,406978,,,,,,,,,,,
2679,30310,30310,RJIL,405858,,,,,,,,,,,
2680,30310,30310,RJIL,405861,,,,,,,,,,,
2681,30310,30310,RJIL,405862,,,,,,,,,,,
2682,30310,30310,RJIL,405874,,,,,,,,,,,
2683,30310,30310,RJIL,405866,,,,,,,,,,,
2684,30310,30310,RJIL,405859,,,,,,,,,,,
2685,30310,30310,RJIL,405854,,,,,,,,,,,
2686,30311,30311,F©ªroya Tele,28801,,,,,,,,,,,
2687,30312,30312,TBT,302720,,,,,BA,,,,,,
2688,30313,30313,MPT,41401,,,,,,,,,,,
2689,30314,30314,Telia N,24202,,,,894708,,,,,,,
2690,30314,30314,Telia N,24202,,,,,,,,,,,
2691,30315,30315,vodafone P,26889,,,,,,,,,,,
2692,30316,30316,Tal,27412,,,,,,,,,,,
2693,30317,30317,Kena Mobile,22207,,,,,,,,,,,
2694,30318,30318,KKTCELL,28601,,28601590,,,,,,,,,
2695,30319,30319,Carrefour,20801,,,,,33,,,,,,
2696,30320,30320,Zain IQ,41820,,,,,,,,,,,
2697,30321,30321,Powernet,310000,,,,,A00202FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2698,30322,30322,EE,23430,,,,,EE,,,,,,
2699,30323,30323,Wizie,310000,,,,,A00300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2700,30324,30324,Iliad Int,20815,,,,,F003,,,,,,
2701,30325,30325,Cyfrowy Polsat,26012,,,,,,,,,,,
2702,30326,30326,Fido,302370,,,,,DD,,,,,,
2703,30327,30327,VITELITY,310000,,,,,A00287FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2704,30328,30328,Multibrand,310260,,,,,4753,,,,,,
2705,30329,30329,Blue Wireless OTA,312570,,,,,,,,,,,
2706,30330,30330,Waimana Enterprises,310000,,,,,A00296FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2707,30331,30331,Smile TZ,64011,,,,,,,,,,,
2708,30332,30332,Thumb,311480,,,,,BA00050000000000,,,,,,
2709,30333,30333,Alcom,24414,,,,,,,,,,,
2710,30334,30334,A1 MK,29403,,,,,,,,,,,
2711,30335,30335,GT 4G Roaming,52505,,,,,0A,,,,,,
2712,30336,30336,Bluesky American Samoa,544110,,,,,,,,,,Bluesky,
2713,30337,30337,DejeroLabs,310000,,,,,A00075FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2714,30338,30338,KOZ (COMIUM),61204,,,,,,,,,,,
2715,30339,30339,Leclerc,20810,,2081016709,,,,,,,,AE,
2716,30340,30340,Telenor HU,21601,,,,,,,,,,,
2717,30341,30341,rinawireless,313050,,,,,,,,,,,
2718,30341,30341,rinawireless,312430,,,,,,,,,,,
2719,30341,30341,rinawireless,312290,,,,,,,,,,,
2720,30341,30341,rinawireless,313040,,,,,,,,,,,
2721,30341,30341,rinawireless,313020,,,,,,,,,,,
2722,30341,30341,rinawireless,313220,,,,,,,,,,,
2723,30341,30341,rinawireless,313030,,,,,,,,,,,
2724,30342,30342,TPG,52510,,,,,,,,,,,
2725,30343,30343,TDC Norway,23801,,2380171,,,,,,,,,
2726,30343,30343,TDC Norway,24208,,2420871,,,,,,,,,
2727,30344,30344,Aircel South,405809,,,,,,,,,,,
2728,30344,30344,Aircel South,405801,,,,,,,,,,,
2729,30344,30344,Aircel South,40442,,,,,,,,,,,
2730,30344,30344,Aircel South,40441,,,,,,,,,,,
2731,30344,30344,Aircel South,405803,,,,,,,,,,,
2732,30345,30345,Salt FL,29502,,,,,,,,,,,
2733,30346,30346,Etisalat,60203,,,,,,,,,,,
2734,30348,30348,Cellular ONE MTPCS,310570,,,,,,,,,,,
2735,30349,30349,bob,23211,,,,,,,,,,,
2736,30350,30350,Telstra,50572,,,,,,,,,,,
2737,30350,30350,Telstra,50501,,,,,,,,,,,
2738,30350,30350,Telstra,50571,,,,,,,,,,,
2739,30351,30351,Ethiopia Ethio Telecom,63601,,,,,,,,,,,
2740,30352,30352,ZAIN BH,42602,,,,,,,,,,,
2741,30353,30353,Mascom,65201,,,,,,,,,,,
2742,30354,30354,Rogers,302720,,,,,,,,,,,
2743,30354,30354,Rogers,302720,,302720A1,,,,,,,,,
2744,30355,30355,MTN GH,62001,,,,,,,,,,,
2745,30356,30356,Omnitracs-Globaltracs,310000,,,,,A00113FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2746,30357,30357,A1,23201,,,,,,,,,,,
2747,30358,30358,Salaam,41280,,,,,,,,,,,
2748,30358,30358,Salaam,41288,,,,,,,,,,,
2749,30359,30359,DNA Pro,24412,,2441216,,,,,,,,,
2750,30360,30360,Vodafone Iceland,27402,,,,,,,,,,,
2751,30361,30361,LycaMobile,310260,,,,,6C79,,,,,,
2752,30362,30362,Curatel,310000,,,,,A00067FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2753,30363,30363,CellOne_South,40480,,,,,,,,,,,
2754,30363,30363,CellOne_South,40464,,,,,,,,,,,
2755,30363,30363,CellOne_South,40473,,,,,,,,,,,
2756,30363,30363,CellOne_South,40479,,,,,,,,,,,
2757,30363,30363,CellOne_South,40471,,,,,,,,,,,
2758,30363,30363,CellOne_South,40472,,,,,,,,,,,
2759,30364,30364,POST,27001,,,,,,,,,,POST,
2760,30365,30365,Truphone,310300,,,,,,,,,,,
2761,30367,30367,Digicel PNG,53703,,,,,,,,,,DIGICEL,
2762,30368,30368,Republic Wireles,310000,,,,,A00034FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2763,30369,30369,Chat Mobility,311480,,,,,BA00130000000000,,,,,,
2764,30370,30370,Vermont,311990,,,,,,,,,,,
2765,30371,30371,LV BITE,24705,,,,,,,,,,,
2766,30372,30372,Cross,311480,,,,,BA00030000000000,,,,,,
2767,30373,30373,Public Mobile,302221,,,,,4D,,,,,,
2768,30373,30373,Public Mobile,302220,,,,,4D,,,,,,
2769,30374,30374,SGP-M1,52503,,,,,,,,,,,
2770,30375,30375,Ztar,310000,,,,,A00311FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2771,30376,30376,DNA,24412,,,,,,,,,,,
2772,30376,30376,DNA,24403,,,,,,,,,,,
2773,30376,30376,DNA,24413,,,,,,,,,,,
2774,30377,30377,ZoomMediaPlus,310000,,,,,A00310FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2775,30378,30378,Tiercel Security Solutions,310000,,,,,A00265FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2776,30379,30379,Cell C,65507,,,,,,,,,,,
2777,30380,30380,Virgin Evolution,310000,,,,,000005FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2778,30381,30381,SPR,310120,,,,,000001FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2779,30382,30382,epic,28010,,,,,,,,,,,
2780,30383,30383,Videotron,302510,,,,,53,,,,,,
2781,30383,30383,Videotron,302500,,,,,,,,,,,
2782,30383,30383,Videotron,20404,,,,,53,,,,,,
2783,30383,30383,Videotron,302500,,,,,53,,,,,,
2784,30383,30383,Videotron,302520,,,,,53,,,,,,
2785,30384,30384,Tele Greenland,29001,,,,,,,,,,,
2786,30385,30385,Sure,23455,,,,,,,,,,,
2787,30386,30386,OPT-NC,54601,,,,,,,,,,MOBILIS,
2788,30387,30387,Join,27001,,270016,,,,,,,,Join,
2789,30388,30388,NCELL,42902,,,,,,,,,,,
2790,30389,30389,Spring,24010,,,,,,,,,,,
2791,30390,30390,ho.,22210,,,,,,,,,,ho.,
2792,30391,30391,Umniah,41603,,,,,,,,,,,
2793,30392,30392,Korek,41840,,,,,,,,,,,
2794,30393,30393,Virgin Mobile,20801,,,,,52,,,,,,
2795,30394,30394,Venture 3 Systems(Telekin),310000,,,,,A00286FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2796,30395,30395,Plus,26001,,,,,,,,,,,
2797,30396,30396,Vodafone RO,22601,,,,,,,,,,,
2798,30397,30397,Appalachian,311480,,,,,BA00120000000000,,,,,,
2799,30398,30398,MTN,41702,,,,,,,,,,,
2800,30399,30399,AIS,52001,,,,,,,,,,,
2801,30400,30400,Freedom Mobile,302490,,,,,,,,,,,
2802,30401,30401,AWCC,41201,,,,,,,,,,,
2803,30402,30402,EOSMobile,310000,,,,,A00097FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2804,30403,30403,VINI,54720,,,,,,,,,,,
2805,30404,30404,Telenor,41006,,,,,,,,,,,
2806,30405,30405,Mitel Netsolutions,310000,,,,,A00166FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2807,30406,30406,Dhiraagu,47201,,,,,,,,,,,
2808,30407,30407,COSMOTE,20201,,,,,,,,,,,
2809,30408,30408,Cellcard,45601,,,,,,,,,,,
2810,30409,30409,Grameenphone,47001,,,,,,,,,,,
2811,30410,30410,HoT_799,23207,,23207799,,,,,,,,,
2812,30411,30411,Siminn,27401,,,,,,,,,,,
2813,30412,30412,NetZeroWireless,310000,,,,,A00181FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2814,30413,30413,ice,24214,,,,,,,,,,,
2815,30413,30413,ice,24206,,,,,,,,,,,
2816,30414,30414,2600hz,310000,,,,,A00002FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2817,30415,30415,ThePeoplesOperator,310000,,,,,A00263FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2818,30416,30416,KarmaMobility,310000,,,,,A00143FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2819,30417,30417,MAXIS,50212,,,,,,,,,,,
2820,30418,30418,VMU,311490,,,,,000003FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2821,30419,30419,MEO,26806,,,,,,,,,,,
2822,30420,30420,Videocon,405839,,,,,,,,,,,
2823,30420,30420,Videocon,405835,,,,,,,,,,,
2824,30420,30420,Videocon,405829,,,,,,,,,,,
2825,30420,30420,Videocon,405841,,,,,,,,,,,
2826,30420,30420,Videocon,405836,,,,,,,,,,,
2827,30420,30420,Videocon,405831,,,,,,,,,,,
2828,30420,30420,Videocon,405826,,,,,,,,,,,
2829,30420,30420,Videocon,405824,,,,,,,,,,,
2830,30420,30420,Videocon,405932,,,,,,,,,,,
2831,30420,30420,Videocon,405840,,,,,,,,,,,
2832,30420,30420,Videocon,405832,,,,,,,,,,,
2833,30420,30420,Videocon,405825,,,,,,,,,,,
2834,30420,30420,Videocon,405837,,,,,,,,,,,
2835,30420,30420,Videocon,405827,,,,,,,,,,,
2836,30420,30420,Videocon,405823,,,,,,,,,,,
2837,30420,30420,Videocon,405833,,,,,,,,,,,
2838,30420,30420,Videocon,405838,,,,,,,,,,,
2839,30420,30420,Videocon,405843,,,,,,,,,,,
2840,30420,30420,Videocon,405828,,,,,,,,,,,
2841,30420,30420,Videocon,405834,,,,,,,,,,,
2842,30420,30420,Videocon,405830,,,,,,,,,,,
2843,30420,30420,Videocon,405842,,,,,,,,,,,
2844,30421,30421,Ooredoo Maldives,47202,,,,,,,,,,,
2845,30422,30422,HawaiianTelcom,310000,,,,,A00123FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2846,30423,30423,Blue Wireless,312570,,,,,,,2,,,BlueWireless,
2847,30424,30424,OMAN MOBILE,42202,,,,,,,,,,,
2848,30425,30425,Bell-lab,302640,,,,,3E,,,,,,
2849,30425,30425,Bell-lab,302630,,,,,3E,,,,,,
2850,30426,30426,Virgin Mobile,50502,,505029,,,,,,,,,
2851,30427,30427,ISP,310320,,,,,,,,,,,
2852,30428,30428,ZOOMMEDIA NONEXEMPT,310000,,,,,A00309FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2853,30429,30429,Mobilicity,302320,,,,,52,,,,,,
2854,30431,30431,Strata,311480,,,,,BA00110000000000,,,,,,
2855,30432,30432,HT Eronet,21803,,,,,,,,,,,
2856,30433,30433,Vodafone IN,40460,,,,,,,,,,,
2857,30433,30433,Vodafone IN,40430,,,,,,,,,,,
2858,30433,30433,Vodafone IN,405754,,,,,,,,,,,
2859,30433,30433,Vodafone IN,40420,,,,,,,,,,,
2860,30433,30433,Vodafone IN,40488,,,,,,,,,,,
2861,30433,30433,Vodafone IN,40427,,,,,,,,,,,
2862,30433,30433,Vodafone IN,405751,,,,,,,,,,,
2863,30433,30433,Vodafone IN,405753,,,,,,,,,,,
2864,30433,30433,Vodafone IN,40443,,,,,,,,,,,
2865,30433,30433,Vodafone IN,40486,,,,,,,,,,,
2866,30433,30433,Vodafone IN,40566,,,,,,,,,,,
2867,30433,30433,Vodafone IN,40411,,,,,,,,,,,
2868,30433,30433,Vodafone IN,405752,,,,,,,,,,,
2869,30433,30433,Vodafone IN,40567,,,,,,,,,,,
2870,30433,30433,Vodafone IN,40415,,,,,,,,,,,
2871,30433,30433,Vodafone IN,40446,,,,,,,,,,,
2872,30433,30433,Vodafone IN,40405,,,,,,,,,,,
2873,30433,30433,Vodafone IN,405756,,,,,,,,,,,
2874,30433,30433,Vodafone IN,405755,,,,,,,,,,,
2875,30433,30433,Vodafone IN,40413,,,,,,,,,,,
2876,30433,30433,Vodafone IN,40401,,,,,,,,,,,
2877,30433,30433,Vodafone IN,40484,,,,,,,,,,,
2878,30434,30434,GTA,310140,,,,,,,,,,,
2879,30435,30435,Beeline,45708,,,,,,,,,,,
2880,30436,30436,CTF,302720,,,,,CC,,,,,,
2881,30437,30437,FASTWEB1,22208,,,,,,,,,,,
2882,30438,30438,C Spire Roaming,20404,,,,890123,,,,,,,
2883,30439,30439,KT,45002,,,,,,,,,,,
2884,30439,30439,KT,45008,,,,,,,,,,,
2885,30440,30440,WalMart Family Mobile,310260,,,,,4D4B,,,,,,
2886,30441,30441,Ufone,41003,,,,,,,,,,,
2887,30442,30442,CHA,20404,,,,,BA01490000000000,,A700000000000000,,,,
2888,30442,30442,CHA,311480,,,,,BA01490000000000,,A700000000000000,,,,
2889,30443,30443,Sakeng,65507,,,,,,,HEX,,,Sakeng,
2890,30444,30444,Smile NG,62127,,,,,,,,,,,
2891,30445,30445,tuenti_AR,722010,,,,,,,,,,Tuenti,
2892,30445,30445,tuenti_AR,72201,,,,,,,,,,Tuenti,
2893,30446,30446,MTS Integratak(non-exempt),310000,,,,,A00175FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2894,30447,30447,Tracfone - T Mobile,310260,,,,,DEFF,,,,,,
2895,30448,30448,IG Mobile,65507,,,,,,,HEX,,,IG Mobile,
2896,30449,30449,Vip SRB,22005,,,,,,,,,,,
2897,30450,30450,VN VINAPHONE,45202,,,,,,,,,,,
2898,30451,30451,TELEMOR,51403,,,,,,,,,,TELEMOR,
2899,30452,30452,Mobile Nation,311910,,,,,,,,,,,
2900,30453,30453,Roshan,41220,,,,,,,,,,,
2901,30454,30454,Cellone_North,40454,,,,,,,,,,,
2902,30454,30454,Cellone_North,40434,,,,,,,,,,,
2903,30454,30454,Cellone_North,40459,,,,,,,,,,,
2904,30454,30454,Cellone_North,40455,,,,,,,,,,,
2905,30454,30454,Cellone_North,40462,,,,,,,,,,,
2906,30454,30454,Cellone_North,40451,,,,,,,,,,,
2907,30454,30454,Cellone_North,40453,,,,,,,,,,,
2908,30455,30455,Virgin,42005,,,,,,,,,,,
2909,30456,30456,Mobilkom,29505,,,,,,,,,,,
2910,30457,30457,EE Telia,24801,,,,,,,,,,,
2911,30458,30458,Orange LUX,27099,,,,,,,,,,Orange LUX,
2912,30459,30459,Dolphin_Mumbai,40469,,,,,,,,,,,
2913,30460,30460,CTM Prepaid,45501,,4550103,,,,,,,,,
2914,30461,30461,Mobilis,60301,,,,,,,,,,,
2915,30462,30462,Orange (340 01),34001,,,,,,,,,,,
2916,30463,30463,Airtel,47007,,,,,,,,,,,
2917,30464,30464,Simplicime,20810,,20810255,,,,,,,,,
2918,30465,30465,Telenor,41406,,,,,,,,,,,
2919,30466,30466,Metfone,45608,,,,,,,,,,,
2920,30467,30467,Next 360,65507,,,,,,,HEX,,,NEXT360 Mobile,
2921,30468,30468,MYTEL,41409,,,,,,,,,,,
2922,30469,30469,Vodafone.de.lab,26209,,,,,,,,,,,
2923,30470,30470,MASMovil,21403,,,,,,,,,,MASMovil,
2924,30471,30471,WINGTELINC,310000,,,,,A00315FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2925,30472,30472,Carrefour,21403,,,,,,,,,,Carrefour,
2926,30473,30473,YES OPTUS,50502,,,,,,,,,,,
2927,30474,30474,Vodafone US,310260,,,,,2801,,,,,,
2928,30475,30475,Airtel,41305,,,,,,,,,,,
2929,30476,30476,Real Future,52004,,,,,,,,,,,
2930,30477,30477,iGlobalCommunications,310000,,,,,A00126FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2931,30478,30478,NL Telfort,20412,,,,,,,,,,,
2932,30479,30479,PSB NETWORK,65507,,,,,,,HEX,,,PSB NETWORK,
2933,30480,30480,ContourNetworks,310000,,,,,A00062FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2934,30481,30481,VZW,311480,,,,,BAE0000000000000,,,,,,
2935,30482,30482,Nova,310000,,,,,A00184FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
