eventId,timeStamp,eventType,className,instanceId,pkgId
114424,1626733208498,12,,0,65
114425,1626733208632,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114426,1626733208699,15,,0,1
114427,1626733208850,12,,0,198
114428,1626733208851,1,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114429,1626733209192,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114430,1626733209285,19,com.samsung.android.messaging.common.service.ForegroundService,0,65
114431,1626733209287,20,com.samsung.android.messaging.common.service.ForegroundService,0,65
114432,1626733238917,16,,0,1
114433,1626733239392,2,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114434,1626733239437,23,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114435,1626733244003,17,,0,1
114436,1626733249218,15,,0,1
114437,1626733253778,1,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114438,1626733253796,18,,0,1
114439,1626733297649,11,,0,341
114440,1626733312859,16,,0,1
114441,1626733313394,2,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114442,1626733313438,23,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114443,1626733317935,17,,0,1
114444,1626733423978,15,,0,1
114445,1626733428697,1,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114446,1626733428714,18,,0,1
114447,1626733453862,11,,0,384
114448,1626733455698,11,,0,442
114449,1626733478895,11,,0,316
114450,1626733523326,11,,0,247
114451,1626733523338,11,,0,323
114452,1626733527437,16,,0,1
114453,1626733527961,2,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114454,1626733528000,23,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114455,1626733532498,17,,0,1
114456,1626733534914,15,,0,1
114457,1626733538287,1,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114458,1626733538312,18,,0,1
114459,1626733550077,2,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114460,1626733550113,1,com.samsung.android.dialer.DialtactsActivity,169243005,124
114461,1626733550129,11,,0,247
114462,1626733550130,11,,0,323
114463,1626733550618,23,com.samsung.android.messaging.ui.view.main.WithActivity,4483837,65
114464,1626733550966,2,com.samsung.android.dialer.DialtactsActivity,169243005,124
114465,1626733550988,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114466,1626733551467,23,com.samsung.android.dialer.DialtactsActivity,169243005,124
114467,1626733553560,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114468,1626733553574,11,,0,338
114469,1626733553606,1,com.ss.android.ugc.aweme.main.MainActivity,236027643,338
114470,1626733553932,11,,0,329
114471,1626733554044,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114472,1626733555924,11,,0,367
114473,1626733823192,2,com.ss.android.ugc.aweme.main.MainActivity,236027643,338
114474,1626733823235,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114475,1626733823565,23,com.ss.android.ugc.aweme.main.MainActivity,236027643,338
114476,1626733825812,16,,0,1
114477,1626733826262,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114478,1626733826305,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114479,1626733826648,17,,0,1
114480,1626733948004,12,,0,112
114481,1626734163879,19,com.samsung.android.messaging.common.service.ForegroundService,0,65
114482,1626734164201,20,com.samsung.android.messaging.common.service.ForegroundService,0,65
114483,1626734164431,12,,0,65
114484,1626734164558,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114485,1626734164768,12,,0,198
114486,1626734168575,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114487,1626734188071,15,,0,1
114488,1626734194781,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114489,1626734194844,18,,0,1
114490,1626734195720,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114491,1626734195743,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114492,1626734195865,19,com.samsung.android.messaging.common.service.ForegroundService,0,65
114493,1626734195870,20,com.samsung.android.messaging.common.service.ForegroundService,0,65
114494,1626734196123,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114495,1626734198428,11,,0,358
114496,1626734226462,16,,0,1
114497,1626734226958,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114498,1626734226999,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114499,1626734231522,17,,0,1
114500,1626734374326,15,,0,1
114501,1626734379438,16,,0,1
114502,1626734382121,15,,0,1
114503,1626734386060,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114504,1626734386082,18,,0,1
114505,1626734416148,16,,0,1
114506,1626734416619,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114507,1626734416674,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114508,1626734421218,17,,0,1
114509,1626734436548,15,,0,1
114510,1626734439301,16,,0,1
114511,1626734627330,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114512,1626734627461,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114513,1626734627548,12,,0,45
114514,1626734631310,12,,0,45
114515,1626734862494,11,,0,329
114516,1626734977944,11,,0,247
114517,1626734977947,11,,0,323
114518,1626734983683,11,,0,367
114519,1626735385048,11,,0,427
114520,1626735385052,11,,0,443
114521,1626735385053,11,,0,374
114522,1626735687029,12,,0,112
114523,1626736353056,12,,0,334
114524,1626738893262,11,,0,346
114525,1626738893264,11,,0,198
114526,1626741129133,11,,0,345
114527,1626741682333,12,,0,344
114528,1626741695787,12,,0,331
114529,1626741698280,11,,0,334
114530,1626741698281,11,,0,331
114531,1626741698281,11,,0,338
114532,1626741698282,11,,0,427
114533,1626741711116,15,,0,1
114534,1626741718773,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114535,1626741718821,18,,0,1
114536,1626741721205,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114537,1626741721208,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114538,1626741721713,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114539,1626741753319,11,,0,358
114540,1626741755618,11,,0,487
114541,1626741755627,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114542,1626741755657,11,,0,329
114543,1626741755659,1,com.cargurus.mobileApp.MainActivity,128624000,487
114544,1626741755798,11,,0,391
114545,1626741756062,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114546,1626741819185,16,,0,1
114547,1626741819639,2,com.cargurus.mobileApp.MainActivity,128624000,487
114548,1626741819707,23,com.cargurus.mobileApp.MainActivity,128624000,487
114549,1626741820204,15,,0,1
114550,1626741820340,1,com.cargurus.mobileApp.MainActivity,128624000,487
114551,1626741850455,16,,0,1
114552,1626741850961,2,com.cargurus.mobileApp.MainActivity,128624000,487
114553,1626741851013,23,com.cargurus.mobileApp.MainActivity,128624000,487
114554,1626741855529,17,,0,1
114555,1626741933497,1,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,140939787,176
114556,1626741933541,2,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,140939787,176
114557,1626741933579,23,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,140939787,176
114558,1626742454142,12,,0,198
114559,1626742455153,11,,0,247
114560,1626742455154,11,,0,323
114561,1626742456009,11,,0,341
114562,1626742471176,12,,0,198
114563,1626742491608,12,,0,198
114564,1626742503904,15,,0,1
114565,1626742507570,1,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,140939787,176
114566,1626742507700,18,,0,1
114567,1626742511759,2,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,140939787,176
114568,1626742511778,1,com.cargurus.mobileApp.MainActivity,128624000,487
114569,1626742511808,23,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,140939787,176
114570,1626742512257,2,com.cargurus.mobileApp.MainActivity,128624000,487
114571,1626742512259,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114572,1626742512761,23,com.cargurus.mobileApp.MainActivity,128624000,487
114573,1626742534539,12,,0,198
114574,1626742544590,12,,0,198
114575,1626742552651,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114576,1626742552673,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114577,1626742553050,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114578,1626742555342,11,,0,316
114579,1626742584030,11,,0,443
114580,1626742584030,11,,0,374
114581,1626742584811,12,,0,198
114582,1626742585632,11,,0,427
114583,1626742585632,11,,0,443
114584,1626742585750,11,,0,374
114585,1626742604971,12,,0,198
114586,1626742635176,12,,0,198
114587,1626742646362,10,,0,334
114588,1626742646363,10,,0,337
114589,1626742646363,10,,0,112
114590,1626742646364,10,,0,176
114591,1626742646364,10,,0,331
114592,1626742646872,10,,0,198
114593,1626742646874,10,,0,344
114594,1626742665631,12,,0,198
114595,1626742675689,12,,0,198
114596,1626742677093,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114597,1626742677108,1,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,118445775,65
114598,1626742677533,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114599,1626742678420,2,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,118445775,65
114600,1626742678441,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114601,1626742678467,23,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,118445775,65
114602,1626742678734,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114603,1626742678744,1,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,119748254,65
114604,1626742679167,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114605,1626742680085,2,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,119748254,65
114606,1626742680105,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114607,1626742680133,23,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,119748254,65
114608,1626742680430,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114609,1626742680440,1,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,222769463,65
114610,1626742680860,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114611,1626742686361,2,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,222769463,65
114612,1626742686385,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114613,1626742686413,23,com.samsung.android.messaging.ui.view.viewer.ViewerActivity,222769463,65
114614,1626742714759,11,,0,346
114615,1626742714759,11,,0,198
114616,1626742715923,12,,0,198
114617,1626742725961,12,,0,198
114618,1626742756170,12,,0,198
114619,1626742763132,16,,0,1
114620,1626742763557,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114621,1626742763651,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114622,1626742764837,15,,0,1
114623,1626742765019,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114624,1626742795389,12,,0,198
114625,1626742805488,12,,0,198
114626,1626742827303,16,,0,1
114627,1626742827786,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114628,1626742827899,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114629,1626742832367,17,,0,1
114630,1626742840788,11,,0,391
114631,1626742848055,12,,0,198
114632,1626742858134,12,,0,198
114633,1626742888400,12,,0,198
114634,1626742918535,12,,0,198
114635,1626742926813,19,com.samsung.android.messaging.common.service.ForegroundService,0,65
114636,1626742927258,20,com.samsung.android.messaging.common.service.ForegroundService,0,65
114637,1626742927675,12,,0,65
114638,1626742928169,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114639,1626742928399,12,,0,198
114640,1626742928613,12,,0,198
114641,1626742932182,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114642,1626742953465,15,,0,1
114643,1626742959847,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114644,1626742959868,18,,0,1
114645,1626742960285,19,com.samsung.android.messaging.common.service.ForegroundService,0,65
114646,1626742960287,20,com.samsung.android.messaging.common.service.ForegroundService,0,65
114647,1626742961339,10,,0,198
114648,1626742963964,12,,0,198
114649,1626742984100,12,,0,198
114650,1626742992757,16,,0,1
114651,1626742993211,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114652,1626742993254,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114653,1626742997809,17,,0,1
114654,1626743003150,12,,0,198
114655,1626743017667,15,,0,1
114656,1626743022807,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114657,1626743022831,18,,0,1
114658,1626743048568,12,,0,198
114659,1626743052861,16,,0,1
114660,1626743053327,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114661,1626743053373,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114662,1626743056014,11,,0,341
114663,1626743057953,17,,0,1
114664,1626743093487,12,,0,198
114665,1626743098968,15,,0,1
114666,1626743099398,12,,0,198
114667,1626743103087,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114668,1626743103120,18,,0,1
114669,1626743129622,12,,0,198
114670,1626743133144,16,,0,1
114671,1626743133586,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114672,1626743133648,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114673,1626743138188,17,,0,1
114674,1626743163668,12,,0,198
114675,1626743172909,15,,0,1
114676,1626743173359,12,,0,198
114677,1626743176308,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114678,1626743176325,18,,0,1
114679,1626743185512,11,,0,427
114680,1626743185516,11,,0,443
114681,1626743185633,11,,0,374
114682,1626743188837,5,,0,1
114683,1626743189668,5,,0,1
114684,1626743213547,12,,0,198
114685,1626743223762,11,,0,316
114686,1626743233951,12,,0,198
114687,1626743254052,12,,0,198
114688,1626743284243,12,,0,198
114689,1626743294321,12,,0,198
114690,1626743311561,16,,0,1
114691,1626743312007,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114692,1626743312055,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114693,1626743314067,15,,0,1
114694,1626743314222,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114695,1626743316163,5,,0,1
114696,1626743334568,12,,0,198
114697,1626743337824,5,,0,1
114698,1626743344651,12,,0,198
114699,1626743366156,16,,0,1
114700,1626743366627,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114701,1626743366666,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114702,1626743369112,15,,0,1
114703,1626743369263,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114704,1626743379570,12,,0,198
114705,1626743392159,8,,0,323
114706,1626743393894,19,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
114707,1626743394082,20,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
114708,1626743394122,12,,0,336
114709,1626743394662,11,,0,316
114710,1626743399111,16,,0,1
114711,1626743399825,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114712,1626743399956,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114713,1626743404207,17,,0,1
114714,1626743415699,15,,0,1
114715,1626743416179,12,,0,198
114716,1626743419765,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114717,1626743419778,18,,0,1
114718,1626743426200,12,,0,198
114719,1626743471719,16,,0,1
114720,1626743472030,12,,0,198
114721,1626743472183,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114722,1626743472250,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114723,1626743476782,17,,0,1
114724,1626743492185,12,,0,198
114725,1626743512318,12,,0,198
114726,1626743527193,11,,0,247
114727,1626743527194,11,,0,323
114728,1626743552583,12,,0,198
114729,1626743593133,12,,0,198
114730,1626743613288,12,,0,198
114731,1626743633416,12,,0,198
114732,1626743663595,12,,0,198
114733,1626743673662,12,,0,198
114734,1626743713943,12,,0,198
114735,1626743724004,12,,0,198
114736,1626743754201,12,,0,198
114737,1626743784722,12,,0,198
114738,1626743794780,12,,0,198
114739,1626743835062,12,,0,198
114740,1626743845109,12,,0,198
114741,1626743875323,12,,0,198
114742,1626743915616,12,,0,198
114743,1626743925650,12,,0,198
114744,1626743966215,12,,0,198
114745,1626743986331,12,,0,198
114746,1626743994666,11,,0,316
114747,1626744016587,12,,0,198
114748,1626744023943,19,com.samsung.android.messaging.common.service.ForegroundService,0,65
114749,1626744024324,20,com.samsung.android.messaging.common.service.ForegroundService,0,65
114750,1626744024779,12,,0,65
114751,1626744025255,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114752,1626744025468,12,,0,198
114753,1626744029266,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114754,1626744056814,12,,0,198
114755,1626744066880,12,,0,198
114756,1626744117248,12,,0,198
114757,1626744127331,12,,0,198
114758,1626744177959,12,,0,198
114759,1626744238351,12,,0,198
114760,1626744298785,12,,0,198
114761,1626744308868,12,,0,198
114762,1626744359481,12,,0,198
114763,1626744369529,12,,0,198
114764,1626744402746,11,,0,247
114765,1626744402747,11,,0,323
114766,1626744429853,12,,0,198
114767,1626744449997,12,,0,198
114768,1626744490270,12,,0,198
114769,1626744520732,12,,0,198
114770,1626744550984,12,,0,198
114771,1626744601353,12,,0,198
114772,1626744611373,12,,0,198
114773,1626744671699,12,,0,198
114774,1626744692174,12,,0,198
114775,1626744722322,12,,0,198
114776,1626744782756,12,,0,198
114777,1626744853235,12,,0,198
114778,1626744883740,12,,0,198
114779,1626744923986,12,,0,198
114780,1626744994488,12,,0,198
114781,1626745002749,11,,0,247
114782,1626745002749,11,,0,323
114783,1626745045133,12,,0,198
114784,1626745095448,12,,0,198
114785,1626745115609,12,,0,198
114786,1626745168020,12,,0,198
114787,1626745241454,12,,0,198
114788,1626745294015,12,,0,198
114789,1626745335835,11,,0,329
114790,1626745358713,12,,0,198
114791,1626745381619,12,,0,198
114792,1626745414415,12,,0,198
114793,1626745457278,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114794,1626745457419,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114795,1626745457483,12,,0,45
114796,1626745490797,12,,0,198
114797,1626745539334,12,,0,198
114798,1626745571789,12,,0,198
114799,1626745615897,12,,0,198
114800,1626745617396,12,,0,198
114801,1626745662235,12,,0,198
114802,1626745696378,12,,0,198
114803,1626745739329,12,,0,198
114804,1626745753089,12,,0,198
114805,1626745845231,12,,0,198
114806,1626745905361,12,,0,198
114807,1626745906889,12,,0,198
114808,1626746093661,11,,0,346
114809,1626746093663,11,,0,198
114810,1626746205240,15,,0,1
114811,1626746209775,16,,0,1
114812,1626748586364,11,,0,247
114813,1626748586366,11,,0,323
114814,1626748799037,15,,0,1
114815,1626748802752,1,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114816,1626748802781,18,,0,1
114817,1626748803247,19,com.samsung.android.messaging.common.service.ForegroundService,0,65
114818,1626748803253,20,com.samsung.android.messaging.common.service.ForegroundService,0,65
114819,1626748836349,2,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114820,1626748836359,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114821,1626748836821,23,com.samsung.android.messaging.ui.view.main.WithActivity,224879030,65
114822,1626748862302,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114823,1626748862312,1,com.cargurus.mobileApp.MainActivity,128624000,487
114824,1626748862420,11,,0,329
114825,1626748862661,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
114826,1626748875301,11,,0,447
114827,1626748924592,16,,0,1
114828,1626748925063,2,com.cargurus.mobileApp.MainActivity,128624000,487
114829,1626748925152,23,com.cargurus.mobileApp.MainActivity,128624000,487
114830,1626748929484,15,,0,1
114831,1626748929628,1,com.cargurus.mobileApp.MainActivity,128624000,487
114832,1626749124117,11,,0,346
114833,1626749124128,11,,0,198
114834,1626749355068,11,,0,247
114835,1626749355071,11,,0,323
114836,1626749799914,11,,0,427
114837,1626749799916,11,,0,443
114838,1626749799916,11,,0,374
114839,1626749925211,16,,0,1
114840,1626749925703,2,com.cargurus.mobileApp.MainActivity,128624000,487
114841,1626749925765,23,com.cargurus.mobileApp.MainActivity,128624000,487
114842,1626749930265,17,,0,1
114843,1626752733989,1,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,104111232,176
114844,1626752734043,2,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,104111232,176
114845,1626752734084,23,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,104111232,176
114846,1626753305652,11,,0,346
114847,1626753305655,11,,0,198
114848,1626753388256,11,,0,329
114849,1626753388286,11,,0,427
114850,1626755220753,11,,0,443
114851,1626755220754,11,,0,374
114852,1626757379815,11,,0,427
114853,1626757379817,11,,0,443
114854,1626757379817,11,,0,374
114855,1626757491577,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114856,1626757491839,12,,0,45
114857,1626757494450,11,,0,487
114858,1626757514171,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114859,1626763361015,11,,0,345
114860,1626763361016,11,,0,346
114861,1626763361016,11,,0,374
114862,1626763361016,11,,0,323
114863,1626763361016,11,,0,332
114864,1626763361016,11,,0,389
114865,1626763361017,11,,0,454
114866,1626763361018,11,,0,333
114867,1626763361018,11,,0,427
114868,1626763361018,11,,0,429
114869,1626763361019,11,,0,443
114870,1626763361019,11,,0,447
114871,1626763361019,11,,0,198
114872,1626763368463,11,,0,332
114873,1626763534880,1,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,104111232,176
114874,1626763534918,2,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,104111232,176
114875,1626763534955,23,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,104111232,176
114876,1626764533344,8,,0,323
114877,1626764543103,11,,0,454
114878,1626764683195,11,,0,427
114879,1626764683200,11,,0,374
114880,1626764683201,11,,0,443
114881,1626768385697,11,,0,346
114882,1626768385700,11,,0,198
114883,1626769297438,11,,0,427
114884,1626769297443,11,,0,443
114885,1626769297443,11,,0,374
114886,1626771984667,11,,0,427
114887,1626771985095,11,,0,374
114888,1626771985154,11,,0,443
114889,1626778208243,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114890,1626778208490,12,,0,45
114891,1626778214567,19,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
114892,1626778214772,12,,0,336
114893,1626778214793,20,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
114894,1626778217666,11,,0,338
114895,1626778217667,11,,0,487
114896,1626778217668,11,,0,427
114897,1626778230897,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114898,1626778231574,12,,0,45
114899,1626779184741,11,,0,427
114900,1626779424305,11,,0,332
114901,1626781309962,11,,0,332
114902,1626781845579,11,,0,477
114903,1626783947837,11,,0,454
114904,1626784124122,12,,0,338
114905,1626784124643,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114906,1626784124667,11,,0,429
114907,1626784124859,12,,0,198
114908,1626784128661,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114909,1626784306801,11,,0,427
114910,1626784306802,11,,0,374
114911,1626784306802,11,,0,443
114912,1626786385550,11,,0,427
114913,1626786385551,11,,0,443
114914,1626786385552,11,,0,374
114915,1626792531575,11,,0,346
114916,1626792531576,11,,0,198
114917,1626794759897,11,,0,427
114918,1626794759898,11,,0,374
114919,1626794759898,11,,0,443
114920,1626794998255,12,,0,477
114921,1626795325040,11,,0,454
114922,1626795325552,11,,0,477
114923,1626795325918,11,,0,341
114924,1626795326324,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114925,1626795326540,12,,0,45
114926,1626795326924,12,,0,331
114927,1626795327266,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114928,1626795327482,12,,0,198
114929,1626795327938,12,,0,457
114930,1626795327949,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114931,1626795328770,12,,0,45
114932,1626795329065,12,,0,331
114933,1626795333106,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114934,1626795333736,11,,0,334
114935,1626795333737,11,,0,337
114936,1626795334857,11,,0,247
114937,1626795334860,11,,0,323
114938,1626795337797,19,com.samsung.android.app.omcagent.process.download.DownloaderOMCIntentService,0,173
114939,1626795338007,12,,0,173
114940,1626795338621,20,com.samsung.android.app.omcagent.process.download.DownloaderOMCIntentService,0,173
114941,1626795460468,11,,0,472
114942,1626795492928,11,,0,344
114943,1626797235469,11,,0,346
114944,1626797235478,11,,0,198
114945,1626798928904,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114946,1626798928940,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114947,1626798929116,12,,0,45
114948,1626799076017,12,,0,338
114949,1626799076504,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114950,1626799076726,12,,0,198
114951,1626799080520,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114952,1626799566768,11,,0,338
114953,1626799566789,11,,0,487
114954,1626799617903,12,,0,344
114955,1626800796336,11,,0,427
114956,1626800796346,11,,0,374
114957,1626800796346,11,,0,443
114958,1626802258624,11,,0,477
114959,1626802258992,11,,0,341
114960,1626802267934,11,,0,247
114961,1626802267936,11,,0,323
114962,1626802586820,11,,0,346
114963,1626802586821,11,,0,198
114964,1626803487643,11,,0,477
114965,1626803487754,11,,0,487
114966,1626803487756,11,,0,427
114967,1626804461397,11,,0,346
114968,1626804461416,11,,0,198
114969,1626804461837,12,,0,331
114970,1626804462079,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114971,1626804462286,12,,0,198
114972,1626804462719,12,,0,331
114973,1626804466772,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114974,1626805579725,12,,0,338
114975,1626805579840,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114976,1626805580056,12,,0,198
114977,1626805583873,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114978,1626806555667,19,com.samsung.android.messaging.common.service.ForegroundService,0,65
114979,1626806556205,20,com.samsung.android.messaging.common.service.ForegroundService,0,65
114980,1626806556427,12,,0,65
114981,1626806556547,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114982,1626806556766,12,,0,198
114983,1626806557427,11,,0,247
114984,1626806557436,11,,0,323
114985,1626806560574,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
114986,1626806592473,15,,0,1
114987,1626806592667,11,,0,389
114988,1626806596132,1,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,104111232,176
114989,1626806596139,11,,0,487
114990,1626806596239,18,,0,1
114991,1626806596782,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114992,1626806596831,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
114993,1626806596986,12,,0,45
114994,1626806597076,11,,0,374
114995,1626806597076,11,,0,443
114996,1626806597432,12,,0,457
114997,1626806599743,2,com.idm.fotaagent.enabler.ui.dialog.IDMUIActivityForDialog,104111232,176
114998,1626806599809,1,com.cargurus.mobileApp.MainActivity,128624000,487
