_id,capture_time,capture_file_name,capture_server_ip,capture_server_port,capture_app_name_main,capture_app_name_all,capture_proxy_type,capture_protocol_no,capture_pkg_name_all,capture_set_id
288,1618077918731,/data/user/0/app.greyshirts.sslcapture/files/capture8397733008525213247.dat,172.56.128.16,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
289,1618077919043,/data/user/0/app.greyshirts.sslcapture/files/capture5071313319330875944.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
290,1618077919278,/data/user/0/app.greyshirts.sslcapture/files/capture2990070606266133044.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
291,1618077919302,/data/user/0/app.greyshirts.sslcapture/files/capture4348769778099166262.dat,172.217.10.78,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
292,1618077919408,/data/user/0/app.greyshirts.sslcapture/files/capture7617958187320600741.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
293,1618077919500,/data/user/0/app.greyshirts.sslcapture/files/capture5470124553978275232.dat,172.217.3.110,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
294,1618077919673,/data/user/0/app.greyshirts.sslcapture/files/capture1476096738249802171.dat,172.56.128.14,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
295,1618077919705,/data/user/0/app.greyshirts.sslcapture/files/capture7186072200252170515.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
296,1618077919706,/data/user/0/app.greyshirts.sslcapture/files/capture8987500612412602608.dat,172.56.128.16,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
297,1618077919713,/data/user/0/app.greyshirts.sslcapture/files/capture2324302649826493749.dat,172.56.128.16,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
298,1618077919716,/data/user/0/app.greyshirts.sslcapture/files/capture6750294271455136420.dat,172.56.128.17,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
299,1618077919722,/data/user/0/app.greyshirts.sslcapture/files/capture6812914860358555061.dat,172.56.128.17,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
300,1618077919744,/data/user/0/app.greyshirts.sslcapture/files/capture378851903937108944.dat,104.17.208.240,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
301,1618077919762,/data/user/0/app.greyshirts.sslcapture/files/capture4804279985826926488.dat,172.217.165.138,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
302,1618077919770,/data/user/0/app.greyshirts.sslcapture/files/capture8940381024369817813.dat,172.217.6.195,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
303,1618077919781,/data/user/0/app.greyshirts.sslcapture/files/capture5126888822805322754.dat,34.201.227.244,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
304,1618077919907,/data/user/0/app.greyshirts.sslcapture/files/capture6648831141077974233.dat,172.217.3.106,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
305,1618077919946,/data/user/0/app.greyshirts.sslcapture/files/capture5623497196791062028.dat,172.56.128.14,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
306,1618077919954,/data/user/0/app.greyshirts.sslcapture/files/capture5977455165932180007.dat,209.85.232.101,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
307,1618077919972,/data/user/0/app.greyshirts.sslcapture/files/capture3623613159636535373.dat,172.56.128.17,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
308,1618077920025,/data/user/0/app.greyshirts.sslcapture/files/capture6903253162211559501.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
309,1618077920036,/data/user/0/app.greyshirts.sslcapture/files/capture7626808033211769609.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
310,1618077920049,/data/user/0/app.greyshirts.sslcapture/files/capture1205552730129347881.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
311,1618077920124,/data/user/0/app.greyshirts.sslcapture/files/capture334840820237976275.dat,172.56.128.16,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
312,1618077920214,/data/user/0/app.greyshirts.sslcapture/files/capture3944689264939810228.dat,104.17.209.240,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
313,1618077920384,/data/user/0/app.greyshirts.sslcapture/files/capture749463383716425115.dat,54.209.52.156,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
314,1618077920523,/data/user/0/app.greyshirts.sslcapture/files/capture2726191897092684786.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
315,1618077920632,/data/user/0/app.greyshirts.sslcapture/files/capture661795491002508993.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
316,1618077920725,/data/user/0/app.greyshirts.sslcapture/files/capture9023754623328267906.dat,104.17.208.240,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
317,1618077920765,/data/user/0/app.greyshirts.sslcapture/files/capture1106869133935223854.dat,172.217.10.78,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
318,1618077920778,/data/user/0/app.greyshirts.sslcapture/files/capture6373540070288512542.dat,54.211.30.53,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
319,1618077920886,/data/user/0/app.greyshirts.sslcapture/files/capture776827952295772121.dat,172.56.128.14,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
320,1618077920902,/data/user/0/app.greyshirts.sslcapture/files/capture7038551266106614910.dat,173.194.185.168,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
321,1618077920967,/data/user/0/app.greyshirts.sslcapture/files/capture1866741941078663696.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
322,1618077920978,/data/user/0/app.greyshirts.sslcapture/files/capture7809672614737640058.dat,172.56.128.17,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
323,1618077920984,/data/user/0/app.greyshirts.sslcapture/files/capture342063817678437234.dat,104.17.209.240,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
324,1618077921000,/data/user/0/app.greyshirts.sslcapture/files/capture5529408182903577491.dat,172.56.128.16,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
325,1618077921021,/data/user/0/app.greyshirts.sslcapture/files/capture3470664921364545934.dat,173.194.185.168,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
326,1618077921024,/data/user/0/app.greyshirts.sslcapture/files/capture1883946816673180395.dat,173.194.185.168,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
327,1618077921065,/data/user/0/app.greyshirts.sslcapture/files/capture964921830513857181.dat,172.56.128.17,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
328,1618077921097,/data/user/0/app.greyshirts.sslcapture/files/capture591791399569324241.dat,172.56.128.16,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
329,1618077921124,/data/user/0/app.greyshirts.sslcapture/files/capture7325515234704552234.dat,34.205.57.170,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
330,1618077921211,/data/user/0/app.greyshirts.sslcapture/files/capture4571390645734983540.dat,172.56.128.14,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
331,1618077921253,/data/user/0/app.greyshirts.sslcapture/files/capture9112409673083728641.dat,172.217.3.106,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
332,1618077921280,/data/user/0/app.greyshirts.sslcapture/files/capture6110659484289077126.dat,173.194.185.168,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
333,1618077921321,/data/user/0/app.greyshirts.sslcapture/files/capture7768605402294171574.dat,173.194.185.168,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
334,1618077921371,/data/user/0/app.greyshirts.sslcapture/files/capture5155102055440817392.dat,172.56.128.17,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
335,1618077921414,/data/user/0/app.greyshirts.sslcapture/files/capture8319244066277981527.dat,172.56.128.16,443,YouTube,YouTube,1,6,com.google.android.youtube,1618077687062
336,1618077921438,/data/user/0/app.greyshirts.sslcapture/files/capture8630945206595805433.dat,172.217.10.3,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
337,1618077921508,/data/user/0/app.greyshirts.sslcapture/files/capture9178411494041975964.dat,54.221.207.125,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
338,1618077921863,/data/user/0/app.greyshirts.sslcapture/files/capture5324151790230565845.dat,54.211.37.214,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
339,1618077922205,/data/user/0/app.greyshirts.sslcapture/files/capture125512488123182099.dat,52.0.169.231,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
340,1618077922262,/data/user/0/app.greyshirts.sslcapture/files/capture168727964290127263.dat,104.124.2.170,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
341,1618077922278,/data/user/0/app.greyshirts.sslcapture/files/capture8182667044247978324.dat,130.44.212.180,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
342,1618077922537,/data/user/0/app.greyshirts.sslcapture/files/capture3275728406004734629.dat,104.124.2.168,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
343,1618077922659,/data/user/0/app.greyshirts.sslcapture/files/capture3612643007182371108.dat,54.221.196.38,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
344,1618077922769,/data/user/0/app.greyshirts.sslcapture/files/capture7073355657425078333.dat,104.124.2.171,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
345,1618077923062,/data/user/0/app.greyshirts.sslcapture/files/capture2472894926766917298.dat,104.124.2.177,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
346,1618077923070,/data/user/0/app.greyshirts.sslcapture/files/capture7413959196823205843.dat,142.250.64.66,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
347,1618077923089,/data/user/0/app.greyshirts.sslcapture/files/capture7154454028554386930.dat,172.217.3.106,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
348,1618077923320,/data/user/0/app.greyshirts.sslcapture/files/capture171480704201485213.dat,104.124.2.179,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
349,1618077923579,/data/user/0/app.greyshirts.sslcapture/files/capture1790556136753916729.dat,130.44.212.180,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
350,1618077924068,/data/user/0/app.greyshirts.sslcapture/files/capture823361922506057129.dat,172.217.10.78,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
351,1618077924403,/data/user/0/app.greyshirts.sslcapture/files/capture4644716665164152735.dat,142.250.64.66,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
352,1618077924853,/data/user/0/app.greyshirts.sslcapture/files/capture8564871390329068979.dat,130.44.212.180,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
353,1618077925650,/data/user/0/app.greyshirts.sslcapture/files/capture7304555021079898137.dat,34.107.140.103,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
354,1618077926284,/data/user/0/app.greyshirts.sslcapture/files/capture7480419589623495966.dat,34.201.227.244,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
355,1618077926508,/data/user/0/app.greyshirts.sslcapture/files/capture5556733803323098610.dat,172.217.10.142,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
356,1618077926671,/data/user/0/app.greyshirts.sslcapture/files/capture3210204297688932968.dat,54.209.52.156,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
357,1618077927031,/data/user/0/app.greyshirts.sslcapture/files/capture2371963698390254021.dat,54.211.30.53,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
358,1618077927416,/data/user/0/app.greyshirts.sslcapture/files/capture8938203471883268816.dat,34.205.57.170,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
359,1618077927771,/data/user/0/app.greyshirts.sslcapture/files/capture6980796819941826219.dat,54.221.207.125,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
360,1618077928122,/data/user/0/app.greyshirts.sslcapture/files/capture7335366241561180206.dat,54.211.37.214,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
361,1618077928469,/data/user/0/app.greyshirts.sslcapture/files/capture5989541878034312855.dat,52.0.169.231,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
362,1618077928869,/data/user/0/app.greyshirts.sslcapture/files/capture6729803343204486071.dat,54.221.196.38,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
363,1618077929268,/data/user/0/app.greyshirts.sslcapture/files/capture2724503862063412611.dat,104.126.116.33,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
364,1618077929313,/data/user/0/app.greyshirts.sslcapture/files/capture8384631429105238461.dat,172.217.3.106,443,Tuesdays,Tuesdays,1,6,com.tmobile.tuesdays,1618077687062
365,1618077929335,/data/user/0/app.greyshirts.sslcapture/files/capture6173468895751188986.dat,172.217.10.78,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
366,1618077929526,/data/user/0/app.greyshirts.sslcapture/files/capture3664978085783554448.dat,104.126.116.72,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
367,1618077929803,/data/user/0/app.greyshirts.sslcapture/files/capture7222394317066764066.dat,104.126.116.16,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
368,1618077930115,/data/user/0/app.greyshirts.sslcapture/files/capture4747762305214591015.dat,104.126.116.40,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
369,1618077930402,/data/user/0/app.greyshirts.sslcapture/files/capture3257742272860304109.dat,104.126.116.89,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
370,1618077930660,/data/user/0/app.greyshirts.sslcapture/files/capture5382807972408418233.dat,34.102.156.43,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
371,1618077931062,/data/user/0/app.greyshirts.sslcapture/files/capture6010220526447852220.dat,184.28.190.83,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
372,1618077931365,/data/user/0/app.greyshirts.sslcapture/files/capture412346824970915496.dat,184.28.190.41,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
373,1618077931670,/data/user/0/app.greyshirts.sslcapture/files/capture7157491200220498360.dat,184.28.190.32,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
374,1618077931941,/data/user/0/app.greyshirts.sslcapture/files/capture8945867788404944290.dat,184.28.190.75,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
375,1618077932212,/data/user/0/app.greyshirts.sslcapture/files/capture2614953147236629224.dat,184.28.190.96,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
376,1618077932493,/data/user/0/app.greyshirts.sslcapture/files/capture2954776229013725337.dat,184.28.190.91,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
377,1618077932763,/data/user/0/app.greyshirts.sslcapture/files/capture1195451072936415121.dat,184.28.190.48,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
378,1618077933027,/data/user/0/app.greyshirts.sslcapture/files/capture5922787086943417800.dat,184.28.190.51,443,TikTok,TikTok,1,6,com.zhiliaoapp.musically,1618077687062
379,1618077936621,/data/user/0/app.greyshirts.sslcapture/files/capture2326823592534593655.dat,172.217.10.78,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
380,1618077962349,/data/user/0/app.greyshirts.sslcapture/files/capture3814392763215790668.dat,172.217.10.142,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
381,1618077975964,/data/user/0/app.greyshirts.sslcapture/files/capture2218934137694539289.dat,104.244.42.2,443,Twitter,Twitter,1,6,com.twitter.android,1618077687062
382,1618077976294,/data/user/0/app.greyshirts.sslcapture/files/capture2864275964566662766.dat,172.217.9.234,443,YouTube,YouTube,0,17,com.google.android.youtube,1618077687062
383,1618077999242,/data/user/0/app.greyshirts.sslcapture/files/capture7158103904535147849.dat,172.217.10.2,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
384,1618077999650,/data/user/0/app.greyshirts.sslcapture/files/capture1039376346662562195.dat,172.217.10.142,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
385,1618078000469,/data/user/0/app.greyshirts.sslcapture/files/capture3782618397847355267.dat,172.217.10.2,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
386,1618078003365,/data/user/0/app.greyshirts.sslcapture/files/capture3874667899948517202.dat,172.217.10.2,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
387,1618078009940,/data/user/0/app.greyshirts.sslcapture/files/capture4124517023088888096.dat,172.217.10.142,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
388,1618078013072,/data/user/0/app.greyshirts.sslcapture/files/capture7747936142463633419.dat,172.253.115.188,5228,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
389,1618078014424,/data/user/0/app.greyshirts.sslcapture/files/capture3826500435384244666.dat,172.217.10.2,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
390,1618078015845,/data/user/0/app.greyshirts.sslcapture/files/capture9063458030049246250.dat,69.171.250.34,443,Facebook Services,Facebook Services,1,6,com.facebook.services,1618077687062
391,1618078018576,/data/user/0/app.greyshirts.sslcapture/files/capture6068546687715704235.dat,172.217.10.136,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
392,1618078020192,/data/user/0/app.greyshirts.sslcapture/files/capture8849210496523025708.dat,172.217.10.142,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
393,1618078033744,/data/user/0/app.greyshirts.sslcapture/files/capture5571515796324398.dat,172.217.10.2,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
394,1618078043792,/data/user/0/app.greyshirts.sslcapture/files/capture3693204730172007250.dat,172.217.10.142,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
395,1618078046189,/data/user/0/app.greyshirts.sslcapture/files/capture7855587917632997799.dat,172.217.10.2,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
396,1618078054100,/data/user/0/app.greyshirts.sslcapture/files/capture6883459183287573723.dat,172.217.10.142,443,Google Play services,"Google Play services,Google Services Framework",1,6,"com.google.android.gms,com.google.android.gsf",1618077687062
397,1618078122766,/data/user/0/app.greyshirts.sslcapture/files/capture4107183428695631851.dat,69.171.250.20,443,Facebook,Facebook,1,6,com.facebook.katana,1618078122542
398,1618078123047,/data/user/0/app.greyshirts.sslcapture/files/capture5714624507509063122.dat,69.171.250.20,443,Facebook,Facebook,1,6,com.facebook.katana,1618078122542
399,1618078123321,/data/user/0/app.greyshirts.sslcapture/files/capture4223939679412654345.dat,69.171.250.20,443,Facebook,Facebook,1,6,com.facebook.katana,1618078122542
400,1618078132616,/data/user/0/app.greyshirts.sslcapture/files/capture1153729326682684352.dat,69.171.250.20,443,Facebook,Facebook,1,6,com.facebook.katana,1618078122542
401,1618078156985,/data/user/0/app.greyshirts.sslcapture/files/capture6508395780242690883.dat,69.171.250.20,443,Facebook,Facebook,1,6,com.facebook.katana,1618078122542
