_id,mccmnc,gid1,gid2,plmn,imsi_prefix_xpattern,spn,apn,iccid_prefix,privilege_access_rule,carrier_name,carrier_id,parent_carrier_id
1,310026,,,,,,,,,T-Mobile - US,1,-1
2,310160,,,,,,,,,T-Mobile - US,1,-1
3,310200,,,,,,,,,T-Mobile - US,1,-1
4,310210,,,,,,,,,T-Mobile - US,1,-1
5,310220,,,,,,,,,T-Mobile - US,1,-1
6,310230,,,,,,,,,T-Mobile - US,1,-1
7,310240,,,,,,,,,T-Mobile - US,1,-1
8,310250,,,,,,,,,T-Mobile - US,1,-1
9,310260,,,,,,,,,T-Mobile - US,1,-1
10,31026,,,,,,,,,T-Mobile - US,1,-1
11,310270,,,,,,,,,T-Mobile - US,1,-1
12,310300,,,,,,,,,T-Mobile - US,1,-1
13,310310,,,,,,,,,T-Mobile - US,1,-1
14,310490,,,,,,,,,T-Mobile - US,1,-1
15,310530,,,,,,,,,T-Mobile - US,1,-1
16,310590,,,,,,,,,T-Mobile - US,1,-1
17,310640,,,,,,,,,T-Mobile - US,1,-1
18,310660,,,,,,,,,T-Mobile - US,1,-1
19,310800,,,,,,,,,T-Mobile - US,1,-1
20,23430,,,,2343041,,,,,EE,2,-1
21,23430,ee,,,,,,,,EE,2,-1
22,23430,eeff,,,,,,,,EE,2,-1
23,26201,01,,,,,,,,Telekom,3,-1
24,26201,02,,,,,,,,Telekom,3,-1
25,26201,03,,,,,,,,Telekom,3,-1
26,26201,04,,,,,,,,Telekom,3,-1
27,26201,99,,,,,,,,Telekom,3,-1
28,26201,4b,,,,,,,,Telekom,3,-1
29,26206,01,,,,,,,,Telekom,3,-1
30,26206,02,,,,,,,,Telekom,3,-1
31,26206,03,,,,,,,,Telekom,3,-1
32,26206,04,,,,,,,,Telekom,3,-1
33,26206,99,,,,,,,,Telekom,3,-1
34,26206,4b,,,,,,,,Telekom,3,-1
35,26201,,,,,telekom.de,,,,Telekom,3,-1
36,26201,,,,,t-mobile d,,,,Telekom,3,-1
37,26201,,,,,business,,,,Telekom,3,-1
38,26201,,,,,privat,,,,Telekom,3,-1
39,26206,,,,,telekom.de,,,,Telekom,3,-1
40,26206,,,,,t-mobile d,,,,Telekom,3,-1
41,26206,,,,,business,,,,Telekom,3,-1
42,26206,,,,,privat,,,,Telekom,3,-1
43,23203,01,,,,,,,,T-Mobile/tele.ring,4,-1
44,23203,31,,,,,,,,T-Mobile/tele.ring,4,-1
45,23203,32,,,,,,,,T-Mobile/tele.ring,4,-1
46,23207,,,,999999,,,,,T-Mobile/tele.ring,4,-1
47,20416,ff,,,,,,,,T-Mobile,5,-1
48,20420,ff,,,,,,,,T-Mobile,5,-1
49,20416,,,,,t-mobile  nl,,,,T-Mobile,5,-1
50,20420,,,,,t-mobile  nl,,,,T-Mobile,5,-1
51,23001,,,,,t-mobile cz,,,,T-Mobile,6,-1
52,23001,,,,,kaktus,,,,T-Mobile,6,-1
53,23001,,,,,mobil cz,,,,T-Mobile,6,-1
54,23001,,,,,rwe mobil,,,,T-Mobile,6,-1
55,23001,,,,,innogy,,,,T-Mobile,6,-1
56,23001,,,,,premobil,,,,T-Mobile,6,-1
57,26002,11,,,,,,,,T-Mobile,7,-1
58,26002,12,,,,,,,,T-Mobile,7,-1
59,26002,16,,,,,,,,T-Mobile,7,-1
60,26002,17,,,,,,,,T-Mobile,7,-1
61,26002,21,,,,,,,,T-Mobile,7,-1
62,26002,22,,,,,,,,T-Mobile,7,-1
63,26002,23,,,,,,,,T-Mobile,7,-1
64,26002,24,,,,,,,,T-Mobile,7,-1
65,26002,26,,,,,,,,T-Mobile,7,-1
66,26002,,,,,t-mobile.pl,,,,T-Mobile,7,-1
67,26002,,,,,t-mobile.pl q,,,,T-Mobile,7,-1
68,26002,,,,,heyah,,,,T-Mobile,7,-1
69,21630,,,,,telekom hu,,,,Magyar Telekom,8,-1
70,21630,,,,,t-mobile h,,,,Magyar Telekom,8,-1
71,21901,,,,,t-mobile hr,,,,Hrvatski Telekom,9,-1
72,21901,,,,,ht hr,,,,Hrvatski Telekom,9,-1
73,21901,01,,,,,,,,Hrvatski Telekom,9,-1
74,21901,02,,,,,,,,Hrvatski Telekom,9,-1
75,21901,03,,,,,,,,Hrvatski Telekom,9,-1
76,21901,99,,,,,,,,Hrvatski Telekom,9,-1
77,22004,,,,,,,,,T-Mobile - ME,10,-1
78,23102,,,,,telekom sk,,,,Slovak Telekom,11,-1
79,23102,,,,,juro.sk,,,,Slovak Telekom,11,-1
80,25502,,,,,,,,,T-Mobile - UA,12,-1
81,29401,,,,,telekom.mk,,,,Mkedonski Telecom AD Skopje,13,-1
82,29401,ff,,,,,,,,Mkedonski Telecom AD Skopje,13,-1
83,23201,,,,,,,,,A1,14,-1
84,23211,,,,,,,,,A1,14,-1
85,23212,,,,,,,,,A1,14,-1
86,50503,,,,,,,,,Vodafone,15,-1
87,22801,,,,,swisscom,,,,Swisscom,16,-1
88,20205,,,,,vodafone gr,,,,Vodafone,18,-1
89,20205,,,,,cu,,,,Vodafone,18,-1
90,20205,,,,,cu-x,,,,Vodafone,18,-1
91,27201,,,,,vodafone ie,,,,Vodafone,19,-1
92,20404,,,,204040,,,,,Vodafone,20,-1
93,20404,,,,204040,vodafone nl,,,,Vodafone,20,-1
94,20404,,,,204041,,,,,Vodafone,20,-1
95,20404,,,,204041,vodafone nl,,,,Vodafone,20,-1
96,20404,,,,204042,,,,,Vodafone,20,-1
97,20404,,,,204042,vodafone nl,,,,Vodafone,20,-1
98,20404,,,,204044,,,,,Vodafone,20,-1
99,20404,,,,204044,vodafone nl,,,,Vodafone,20,-1
100,20404,,,,204045,,,,,Vodafone,20,-1
101,20404,,,,204045,vodafone nl,,,,Vodafone,20,-1
102,20404,,,,204047,,,,,Vodafone,20,-1
103,20404,,,,204047,vodafone nl,,,,Vodafone,20,-1
104,20404,,,,204048,,,,,Vodafone,20,-1
105,20404,,,,204048,vodafone nl,,,,Vodafone,20,-1
106,20404,,,,204049,,,,,Vodafone,20,-1
107,20404,,,,204049,vodafone nl,,,,Vodafone,20,-1
108,53001,,,,,vodafone nz,,,,Vodafone,21,-1
109,26801,,,,,,,,,Vodafone,22,-1
110,26801,,,,,vodafone p,,,,Vodafone,22,-1
111,26801,,,,,vodafone,,,,Vodafone,22,-1
112,22601,,,,,vodafone ro,,,,Vodafone,23,-1
113,65501,,,,,,,,,Vodacom,24,-1
114,26202,,,,262020,,,,,Vodafone,25,-1
115,26202,,,,262020,vodafone,,,,Vodafone,25,-1
116,26202,,,,262020,vodafone.de,,,,Vodafone,25,-1
117,26202,,,,2620211,,,,,Vodafone,25,-1
118,26202,,,,2620211,vodafone,,,,Vodafone,25,-1
119,26202,,,,2620211,vodafone.de,,,,Vodafone,25,-1
120,26202,,,,2620212,,,,,Vodafone,25,-1
121,26202,,,,2620212,vodafone,,,,Vodafone,25,-1
122,26202,,,,2620212,vodafone.de,,,,Vodafone,25,-1
123,26202,,,,2620213,,,,,Vodafone,25,-1
124,26202,,,,2620213,vodafone,,,,Vodafone,25,-1
125,26202,,,,2620213,vodafone.de,,,,Vodafone,25,-1
126,26202,,,,2620214,,,,,Vodafone,25,-1
127,26202,,,,2620214,vodafone,,,,Vodafone,25,-1
128,26202,,,,2620214,vodafone.de,,,,Vodafone,25,-1
129,26202,,,,2620215,,,,,Vodafone,25,-1
130,26202,,,,2620215,vodafone,,,,Vodafone,25,-1
131,26202,,,,2620215,vodafone.de,,,,Vodafone,25,-1
132,26202,,,,2620216,,,,,Vodafone,25,-1
133,26202,,,,2620216,vodafone,,,,Vodafone,25,-1
134,26202,,,,2620216,vodafone.de,,,,Vodafone,25,-1
135,26202,,,,2620217,,,,,Vodafone,25,-1
136,26202,,,,2620217,vodafone,,,,Vodafone,25,-1
137,26202,,,,2620217,vodafone.de,,,,Vodafone,25,-1
138,26202,,,,2620218,,,,,Vodafone,25,-1
139,26202,,,,2620218,vodafone,,,,Vodafone,25,-1
140,26202,,,,2620218,vodafone.de,,,,Vodafone,25,-1
141,26202,,,,26202190,,,,,Vodafone,25,-1
142,26202,,,,26202190,vodafone,,,,Vodafone,25,-1
143,26202,,,,26202190,vodafone.de,,,,Vodafone,25,-1
144,26202,,,,262021910,,,,,Vodafone,25,-1
145,26202,,,,262021910,vodafone,,,,Vodafone,25,-1
146,26202,,,,262021910,vodafone.de,,,,Vodafone,25,-1
147,26202,,,,262021911,,,,,Vodafone,25,-1
148,26202,,,,262021911,vodafone,,,,Vodafone,25,-1
149,26202,,,,262021911,vodafone.de,,,,Vodafone,25,-1
150,26202,,,,262021912,,,,,Vodafone,25,-1
151,26202,,,,262021912,vodafone,,,,Vodafone,25,-1
152,26202,,,,262021912,vodafone.de,,,,Vodafone,25,-1
153,26202,,,,2620219130,,,,,Vodafone,25,-1
154,26202,,,,2620219130,vodafone,,,,Vodafone,25,-1
155,26202,,,,2620219130,vodafone.de,,,,Vodafone,25,-1
156,26202,,,,2620219131,,,,,Vodafone,25,-1
157,26202,,,,2620219131,vodafone,,,,Vodafone,25,-1
158,26202,,,,2620219131,vodafone.de,,,,Vodafone,25,-1
159,26202,,,,2620219132,,,,,Vodafone,25,-1
160,26202,,,,2620219132,vodafone,,,,Vodafone,25,-1
161,26202,,,,2620219132,vodafone.de,,,,Vodafone,25,-1
162,26202,,,,2620219133,,,,,Vodafone,25,-1
163,26202,,,,2620219133,vodafone,,,,Vodafone,25,-1
164,26202,,,,2620219133,vodafone.de,,,,Vodafone,25,-1
165,26202,,,,2620219134,,,,,Vodafone,25,-1
166,26202,,,,2620219134,vodafone,,,,Vodafone,25,-1
167,26202,,,,2620219134,vodafone.de,,,,Vodafone,25,-1
168,26202,,,,2620219141,,,,,Vodafone,25,-1
169,26202,,,,2620219141,vodafone,,,,Vodafone,25,-1
170,26202,,,,2620219141,vodafone.de,,,,Vodafone,25,-1
171,26202,,,,2620219142,,,,,Vodafone,25,-1
172,26202,,,,2620219142,vodafone,,,,Vodafone,25,-1
173,26202,,,,2620219142,vodafone.de,,,,Vodafone,25,-1
174,26202,,,,2620219143,,,,,Vodafone,25,-1
175,26202,,,,2620219143,vodafone,,,,Vodafone,25,-1
176,26202,,,,2620219143,vodafone.de,,,,Vodafone,25,-1
177,26202,,,,2620219144,,,,,Vodafone,25,-1
178,26202,,,,2620219144,vodafone,,,,Vodafone,25,-1
179,26202,,,,2620219144,vodafone.de,,,,Vodafone,25,-1
180,26202,,,,2620219149,,,,,Vodafone,25,-1
181,26202,,,,2620219149,vodafone,,,,Vodafone,25,-1
182,26202,,,,2620219149,vodafone.de,,,,Vodafone,25,-1
183,26202,,,,262021915,,,,,Vodafone,25,-1
184,26202,,,,262021915,vodafone,,,,Vodafone,25,-1
185,26202,,,,262021915,vodafone.de,,,,Vodafone,25,-1
186,26202,,,,262021916,,,,,Vodafone,25,-1
187,26202,,,,262021916,vodafone,,,,Vodafone,25,-1
188,26202,,,,262021916,vodafone.de,,,,Vodafone,25,-1
189,26202,,,,262021917,,,,,Vodafone,25,-1
190,26202,,,,262021917,vodafone,,,,Vodafone,25,-1
191,26202,,,,262021917,vodafone.de,,,,Vodafone,25,-1
192,26202,,,,262021918,,,,,Vodafone,25,-1
193,26202,,,,262021918,vodafone,,,,Vodafone,25,-1
194,26202,,,,262021918,vodafone.de,,,,Vodafone,25,-1
195,26202,,,,262021919,,,,,Vodafone,25,-1
196,26202,,,,262021919,vodafone,,,,Vodafone,25,-1
197,26202,,,,262021919,vodafone.de,,,,Vodafone,25,-1
198,26202,,,,26202192,,,,,Vodafone,25,-1
199,26202,,,,26202192,vodafone,,,,Vodafone,25,-1
200,26202,,,,26202192,vodafone.de,,,,Vodafone,25,-1
201,26202,,,,26202193,,,,,Vodafone,25,-1
202,26202,,,,26202193,vodafone,,,,Vodafone,25,-1
203,26202,,,,26202193,vodafone.de,,,,Vodafone,25,-1
204,26202,,,,26202194,,,,,Vodafone,25,-1
205,26202,,,,26202194,vodafone,,,,Vodafone,25,-1
206,26202,,,,26202194,vodafone.de,,,,Vodafone,25,-1
207,26202,,,,26202195,,,,,Vodafone,25,-1
208,26202,,,,26202195,vodafone,,,,Vodafone,25,-1
209,26202,,,,26202195,vodafone.de,,,,Vodafone,25,-1
210,26202,,,,26202196,,,,,Vodafone,25,-1
211,26202,,,,26202196,vodafone,,,,Vodafone,25,-1
212,26202,,,,26202196,vodafone.de,,,,Vodafone,25,-1
213,26202,,,,26202197,,,,,Vodafone,25,-1
214,26202,,,,26202197,vodafone,,,,Vodafone,25,-1
215,26202,,,,26202197,vodafone.de,,,,Vodafone,25,-1
216,26202,,,,26202198,,,,,Vodafone,25,-1
217,26202,,,,26202198,vodafone,,,,Vodafone,25,-1
218,26202,,,,26202198,vodafone.de,,,,Vodafone,25,-1
219,26202,,,,26202199,,,,,Vodafone,25,-1
220,26202,,,,26202199,vodafone,,,,Vodafone,25,-1
221,26202,,,,26202199,vodafone.de,,,,Vodafone,25,-1
222,26202,,,,262022,,,,,Vodafone,25,-1
223,26202,,,,262022,vodafone,,,,Vodafone,25,-1
224,26202,,,,262022,vodafone.de,,,,Vodafone,25,-1
225,26202,,,,262023,,,,,Vodafone,25,-1
226,26202,,,,262023,vodafone,,,,Vodafone,25,-1
227,26202,,,,262023,vodafone.de,,,,Vodafone,25,-1
228,26202,,,,262024,,,,,Vodafone,25,-1
229,26202,,,,262024,vodafone,,,,Vodafone,25,-1
230,26202,,,,262024,vodafone.de,,,,Vodafone,25,-1
231,26202,,,,262025,,,,,Vodafone,25,-1
232,26202,,,,262025,vodafone,,,,Vodafone,25,-1
233,26202,,,,262025,vodafone.de,,,,Vodafone,25,-1
234,26202,,,,262026,,,,,Vodafone,25,-1
235,26202,,,,262026,vodafone,,,,Vodafone,25,-1
236,26202,,,,262026,vodafone.de,,,,Vodafone,25,-1
237,26202,,,,262027,,,,,Vodafone,25,-1
238,26202,,,,262027,vodafone,,,,Vodafone,25,-1
239,26202,,,,262027,vodafone.de,,,,Vodafone,25,-1
240,26202,,,,262028,,,,,Vodafone,25,-1
241,26202,,,,262028,vodafone,,,,Vodafone,25,-1
242,26202,,,,262028,vodafone.de,,,,Vodafone,25,-1
243,26202,,,,262029,,,,,Vodafone,25,-1
244,26202,,,,262029,vodafone,,,,Vodafone,25,-1
245,26202,,,,262029,vodafone.de,,,,Vodafone,25,-1
246,21401,,,,,,,,,Vodafone,26,-1
247,21401,,,,,vodafone,,,,Vodafone,26,-1
248,21401,,,,,vodafone es,,,,Vodafone,26,-1
249,21401,,,,,personal,,,,Vodafone,26,-1
250,21401,,,,,profesional,,,,Vodafone,26,-1
251,20810,,,,,,,,,SFR,27,-1
252,20809,,,,,,,,,SFR,27,-1
253,23415,,,,,,,,,Vodafone,28,-1
254,23415,,,,,vodafone,,,,Vodafone,28,-1
255,23415,,,,,vodafone uk,,,,Vodafone,28,-1
256,23491,,,,,,,,,Vodafone,28,-1
257,23491,,,,,vodafone,,,,Vodafone,28,-1
258,23491,,,,,vodafone uk,,,,Vodafone,28,-1
259,22210,,,,,,,,,Vodafone,29,-1
260,22210,,,,,vodafone it,,,,Vodafone,29,-1
261,22210,,,,,vodafone,,,,Vodafone,29,-1
262,50502,,,,,,,,,Optus,30,-1
263,50590,,,,,,,,,Optus,30,-1
264,52501,,,,,,,,,Singtel,31,-1
265,52502,,,,,,,,,Singtel,31,-1
266,20800,,,,,orange f,,,,Orange,32,-1
267,20801,,,,,orange f,,,,Orange,32,-1
268,20802,,,,,orange f,,,,Orange,32,-1
269,22201,,,,,,,,,TIM,33,-1
270,21405,,,,,,,,,Movistar,34,-1
271,21407,,,,,,,,,Movistar,34,-1
272,21303,,,,,,,,,Mobiland,450,-1
273,42402,,,,,,,,,Etisalat,451,-1
274,41201,,,,,,,,,AWCC,452,-1
275,41220,,,,,,,,,Roshan,453,-1
276,41230,,,,,,,,,New1,454,-1
277,41240,,,,,,,,,Areeba Afghanistan,455,-1
278,41288,,,,,,,,,Afghan Telecom,456,-1
279,344030,,,,,,,,,APUA PCS,457,-1
280,50524,,,,,,,,,Advanced Communications Technologies Pty. Ltd.,491,-1
281,50588,,,,,,,,,Localstar Holding Pty. Ltd.,492,-1
282,36301,,,,,,,,,Setar GSM,493,-1
283,40002,,,,,,,,,Bakcell Limited Liabil ity Company,495,-1
284,72405,,,,,,,,,Claro BR,529,-1
285,72438,,,,,,,,,Claro BR,529,-1
286,72406,,,,,,,,,Vivo,530,-1
287,72410,,,,,,,,,Vivo,530,-1
288,72411,,,,,,,,,Vivo,530,-1
289,72423,,,,,,,,,Vivo,530,-1
290,72408,,,,,,,,,Maxitel MG,532,-1
291,72409,,,,,,,,,Telepar Cel,533,-1
292,72412,,,,,,,,,Americel,536,-1
293,72413,,,,,,,,,Telesp Cel,537,-1
294,72414,,,,,,,,,Maxitel BA,538,-1
295,72415,,,,,,,,,Sercomtel,539,-1
296,72416,,,,,,,,,Brasil Telecom GSM,540,-1
297,72417,,,,,,,,,Ceterp Cel,541,-1
298,72418,,,,,,,,,Datora,542,-1
299,72419,,,,,,,,,Telemig Cel,543,-1
300,72421,,,,,,,,,Telerj Cel,544,-1
301,72425,,,,,,,,,Telebrasilia Cel,546,-1
302,72427,,,,,,,,,Telegoias Cel,547,-1
303,72429,,,,,,,,,Telemat Cel,548,-1
304,72457,,,,,,,,,Teleamapa Cel,562,-1
305,72459,,,,,,,,,Telaima Cel,563,-1
306,40211,,,,,,,,,Bhutan Telecom Ltd,564,-1
307,65201,,,,,,,,,Mascom Wireless (Pty) Ltd.,566,-1
308,65202,,,,,,,,,Orange Botswana (Pty) Ltd.,567,-1
309,25701,,,,,,,,,Velcom,568,-1
310,25702,,,,,,,,,MTS,569,-1
311,70267,,,,,,,,,Belize Telecommunications Ltd.,570,-1
312,70268,,,,,,,,,International Telecommunications Ltd. (INTELCO),571,-1
313,30236,,,,,,,,,Clearnet,572,-1
314,30262,,,,,,,,,Ice Wireless,574,-1
315,30263,,,,,,,,,Aliant Mobility,575,-1
316,30264,,,,,,,,,Bell Mobility,576,-1
317,302610,,,,,,,,,Bell Mobility,576,-1
318,302630,,,,,,,,,Bell Mobility,576,-1
319,302640,,,,,,,,,Bell Mobility,576,-1
320,302656,,,,,,,,,Tbay Mobility,577,-1
321,302660,2c,,,,,,,,MTS Mobility,578,-1
322,302660,4d,,,,,,,,MTS Mobility,578,-1
323,302370,2c,,,,,,,,MTS Mobility,578,-1
324,302370,4d,,,,,,,,MTS Mobility,578,-1
325,302660,,,,,mts,,,,MTS Mobility,578,-1
326,30267,,,,,,,,,CityTel Mobility,579,-1
327,30268,,,,,,,,,Sask Tel Mobility,580,-1
328,302654,,,,,,,,,Sask Tel Mobility,580,-1
329,302680,,,,,,,,,Sask Tel Mobility,580,-1
330,302780,,,,,,,,,Sask Tel Mobility,580,-1
331,20404,5a,,,,,,,,Sask Tel Mobility,580,-1
332,30271,,,,,,,,,Globalstar,581,-1
333,732103,,,,,,,,,Colombia Móvil S.A.,624,-1
334,732111,,,,,,,,,Colombia Móvil S.A.,624,-1
335,732123,,,,,,,,,Movistar,625,-1
336,732130,,,,,,,,,Avantel,626,-1
337,71201,,,,,,,,,KOLBI ICE,627,-1
338,71202,,,,,,,,,KOLBI ICE,627,-1
339,23807,,,,,,,,,Barablu Mobile Ltd.,655,-1
340,23820,,,,,,,,,Telia,656,-1
341,23830,,,,,,,,,Telia,656,-1
342,23877,,,,,,,,,Tele2,657,-1
343,37001,,,,,,,,,Altice Dominicana,658,-1
344,24801,,,,,,,,,Telia,667,-1
345,24802,,,,,,,,,Elisa,668,-1
346,24803,,,,,,,,,Tele2,669,-1
347,24804,,,,,,,,,OY Top Connect,670,-1
348,24805,,,,,,,,,AS Bravocom Mobiil,671,-1
349,24806,,,,,,,,,OY ViaTel,672,-1
350,24807,,,,,,,,,Televõrgu AS,673,-1
351,24871,,,,,,,,,Siseministeerium (Ministry of Interior),674,-1
352,60201,,,,,,,,,Orange Egypt,675,-1
353,60202,,,,,vodafone,,,,Vodafone Egypt,676,-1
354,21403,,,,,orange,,,,Orange,678,-1
355,21404,,,,,,,,,Yoigo,679,-1
356,63601,,,,,,,,,ETH MTN,681,-1
357,24404,,,,,,,,,Finnet Networks Ltd.,682,-1
358,23430,2800000000000000,,,,,,,,Virgin,717,-1
359,23433,2800000000000000,,,,,,,,Virgin,717,-1
360,23438,2800000000000000,,,,,,,,Virgin,717,-1
361,20601,28,,,,,,,,Virgin,717,-1
362,20620,2800000000000000,,,,,,,,Virgin,717,-1
363,23430,,,,,,,,,EE,718,-1
364,23433,,,,,,,,,EE,718,-1
365,23486,,,,,,,,,EE,718,-1
366,23455,,,,,,,,,Cable and Wireless Guensey Ltd,720,-1
367,26601,,,,,,,,,Gibtelecom GSM,733,-1
368,26609,,,,,,,,,Cloud9 Mobile Communications,734,-1
369,29001,,,,,,,,,Tele Greenland,735,-1
370,60701,,,,,,,,,Gamcel,736,-1
371,60702,,,,,,,,,Africell,737,-1
372,60703,,,,,,,,,Comium Services Ltd,738,-1
373,61101,,,,,,,,,Orange,739,-1
374,61102,,,,,,,,,Sotelgui,740,-1
375,61105,,,,,,,,,Cellcom Guinée SA,741,-1
376,34001,,,,,,,,,Orange Caraïbe Mobiles,742,-1
377,34002,,,,,,,,,Outremer Telecom,743,-1
378,34003,,,,,,,,,Saint Martin et Saint Barthelemy Telcell Sarl,744,-1
379,34020,,,,,,,,,Bouygues Telecom Caraïbe,745,-1
380,62701,,,,,,,,,Orange,746,-1
381,20201,ff,,,,,,,,COSMOTE,747,-1
382,20209,,,,,,,,,Info Quest S.A.,749,-1
383,45402,,,,,,,,,3G Radio System/HKCSL3G,759,-1
384,45403,,,,,,,,,3HK,760,-1
385,45406,,,,,,,,,SmarTone HK,761,-1
386,45417,,,,,,,,,SmarTone HK,761,-1
387,45415,,,,,,,,,SmarTone HK,761,-1
388,45407,,,,,,,,,MVNO/China Unicom International Ltd.,762,-1
389,45408,,,,,,,,,MVNO/Trident,763,-1
390,45409,,,,,,,,,MVNO/China Motion Telecom (HK) Ltd.,764,-1
391,45410,,,,,,,,,GSM1800New World PCS Ltd.,765,-1
392,45411,,,,,,,,,MVNO/CHKTL,766,-1
393,45412,,,,,,,,,中國移動香港 China Mobile HK,767,-1
394,45413,,,,,,,,,中國移動香港 China Mobile HK,767,-1
395,45416,,,,,,,,,PCCW,769,-1
396,45418,,,,,,,,,GSM7800/Hong Kong CSL Ltd.,770,-1
397,45420,,,,,,,,,Public Mobile Networks/Reserved,772,-1
398,45421,,,,,,,,,Public Mobile Networks/Reserved,772,-1
399,45422,,,,,,,,,Public Mobile Networks/Reserved,772,-1
400,45423,,,,,,,,,Public Mobile Networks/Reserved,772,-1
401,45424,,,,,,,,,Public Mobile Networks/Reserved,772,-1
402,45425,,,,,,,,,Public Mobile Networks/Reserved,772,-1
403,45426,,,,,,,,,Public Mobile Networks/Reserved,772,-1
404,45427,,,,,,,,,Public Mobile Networks/Reserved,772,-1
405,45428,,,,,,,,,Public Mobile Networks/Reserved,772,-1
406,45429,,,,,,,,,Public Mobile Networks/Reserved,772,-1
407,45430,,,,,,,,,Public Mobile Networks/Reserved,772,-1
408,45431,,,,,,,,,Public Mobile Networks/Reserved,772,-1
409,45432,,,,,,,,,Public Mobile Networks/Reserved,772,-1
410,45433,,,,,,,,,Public Mobile Networks/Reserved,772,-1
411,45434,,,,,,,,,Public Mobile Networks/Reserved,772,-1
412,45435,,,,,,,,,Public Mobile Networks/Reserved,772,-1
413,45436,,,,,,,,,Public Mobile Networks/Reserved,772,-1
414,45437,,,,,,,,,Public Mobile Networks/Reserved,772,-1
415,45438,,,,,,,,,Public Mobile Networks/Reserved,772,-1
416,45439,,,,,,,,,Public Mobile Networks/Reserved,772,-1
417,708001,,,,,,,,,Claro HN,773,-1
418,70801,,,,,,,,,Claro HN,773,-1
419,51010,,,,,,,,,Telkomsel,787,-1
420,51008,,,,,,,,,XL/AXIS,788,-1
421,51011,,,,,,,,,XL/AXIS,788,-1
422,51021,,,,,,,,,Indosat - M3,789,-1
423,27202,,,,,,,,,3,792,-1
424,27211,,,,272110200677368,,,,,3,792,-1
425,27203,,,,,,,,,Meteor Mobile Communications Ltd.,793,-1
426,27207,,,,,,,,,Eircom,794,-1
427,27209,,,,,,,,,Clever Communications Ltd.,795,-1
428,42501,,,,,,,,,Partner Communications Co. Ltd.,796,-1
429,42510,,,,,,,,,Partner Communications Co. Ltd.,796,-1
430,42502,,,,,,,,,Cellcom Israel Ltd.,797,-1
431,42503,,,,,,,,,Pelephone Communications Ltd.,798,-1
432,40404,,,,,,,,,Idea,802,-1
433,40407,,,,,,,,,Idea,802,-1
434,40412,,,,,,,,,Idea,802,-1
435,40414,,,,,,,,,Idea,802,-1
436,40419,,,,,,,,,Idea,802,-1
437,40422,,,,,,,,,Idea,802,-1
438,40424,,,,,,,,,Idea,802,-1
439,40444,,,,,,,,,Idea,802,-1
440,40456,,,,,,,,,Idea,802,-1
441,40478,,,,,,,,,Idea,802,-1
442,40482,,,,,,,,,Idea,802,-1
443,40487,,,,,,,,,Idea,802,-1
444,40489,,,,,,,,,Idea,802,-1
445,40570,,,,,,,,,Idea,802,-1
446,40545,,,,,,,,,Idea,802,-1
447,405799,,,,,,,,,Idea,802,-1
448,405845,,,,,,,,,Idea,802,-1
449,405846,,,,,,,,,Idea,802,-1
450,405847,,,,,,,,,Idea,802,-1
451,405848,,,,,,,,,Idea,802,-1
452,405849,,,,,,,,,Idea,802,-1
453,405850,,,,,,,,,Idea,802,-1
454,405851,,,,,,,,,Idea,802,-1
455,405852,,,,,,,,,Idea,802,-1
456,405853,,,,,,,,,Idea,802,-1
457,405908,,,,,,,,,Idea,802,-1
458,405909,,,,,,,,,Idea,802,-1
459,405910,,,,,,,,,Idea,802,-1
460,405911,,,,,,,,,Idea,802,-1
461,41677,,,,,,,,,Orange Jordan,849,-1
462,416770,,,,,,,,,Orange Jordan,849,-1
463,44010,00ffff,,,,,,,,NTT DOCOMO,850,-1
464,44010,,,,,,spmode.ne.jp,,,NTT DOCOMO,850,-1
465,44010,,,,,,mopera.net,,,NTT DOCOMO,850,-1
466,63902,,,,,,,,,Safaricom,865,-1
467,63902,,,,,safaricom,,,,Safaricom,865,-1
468,63903,,,,,,,,,Airtel Kenya,866,-1
469,43701,,,,,,,,,Beeline,867,-1
470,45601,,,,,,,,,Mobitel (Cam GSM),868,-1
471,45602,,,,,,,,,Smart,869,-1
472,45605,,,,,,,,,Smart,869,-1
473,45606,,,,,,,,,Smart,869,-1
474,45603,,,,,,,,,S Telecom (CDMA) (reserved),870,-1
475,45618,,,,,,,,,Camshin (Shinawatra),871,-1
476,65401,,,,,,,,,HURI - SNPT,872,-1
477,24601,,,,,,,,,Telia,892,-1
478,24602,,,,,,,,,BITĖ,893,-1
479,24603,,,,,,,,,Tele2,894,-1
480,27001,,,,,,,,,P&T Luxembourg,895,-1
481,27077,,,,,,,,,Tango,896,-1
482,27099,,,,,,,,,Orange,897,-1
483,24701,,,,,,,,,LMT,898,-1
484,24702,,,,,,,,,Tele2/ZZ,899,-1
485,24703,,,,,,,,,Telekom Baltija,900,-1
486,24704,,,,,,,,,Beta Telecom,901,-1
487,60400,,,,,,,,,Méditélécom,902,-1
488,60401,,,,,,,,,Maroc,903,-1
489,25901,,,,,,,,,Orange Moldova GSM,904,-1
490,25902,,,,,,,,,Moldcell GSM,905,-1
491,25904,,,,,,,,,Eventis Mobile GSM,906,-1
492,64901,,,,,,,,,Mobile Telecommunications Ltd.,941,-1
493,64903,,,,,,,,,Powercom Pty Ltd,942,-1
494,54601,,,,,,,,,OPT Mobilis,943,-1
495,61402,,,,,,,,,Airtel Niger,945,-1
