_id,mnoname,connname,apnname,authtype,subnettype,userauthtype,pfs,ownuritype,ownidentity,remoteuritype,remoteidentity,tunneltype,ipsecencryption,ipsecintegrity,ipsecgroup,ipseclifetime,ipseclifevalue,ikeversion,ikeintegrity,ikeencryption,ikegroup,ikeeaptype,ikelife,ikewindowsize,ikedpdtimeout,ikeconnectiontimeout,ikenatvalue,ikevirtualadaptername,vendorattribute,periodicdpdtimer,mobike,imei,fastreauth,deviceidentity,mtu
388,PCCW_HK,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc019.mcc454.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,31536000,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,31536000,1,60,10,30,tap0,P-CSCF-V4,60,false,NONE,false,false,1300
389,3_MO,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc455.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,60,false,NONE,false,false,0
390,Smart_KH,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc006.mcc456.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
391,Smart_KH,xcapApn,xcap,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc006.mcc456.3gppnetwork.org,KEY_ID,xcap,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
392,KDDI_JP,imsApn,ims,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc051.mcc440.3gppnetwork.org,FQDN,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,20,tap0,P-CSCF-V4V6,120,true,NONE,false,true,1280
393,KDDI_JP,xcapApn,xcap,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc051.mcc440.3gppnetwork.org,FQDN,xcap,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,20,tap0,P-CSCF-V4V6,120,true,NONE,false,true,1280
394,KDDI_JP,emergencyApn,emergency,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc051.mcc440.3gppnetwork.org,FQDN,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,20,tap0,P-CSCF-V4V6,120,true,NONE,false,true,1280
395,FET_TW,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc466.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,1500,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,3000,1,60,10,60,tap0,P-CSCF-V4,120,false,NONE,false,false,0
396,CHT_TW,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc092.mcc466.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,3600,1,60,15,20,tap0,P-CSCF-V4,600,true,NONE,false,false,0
397,CHT_TW,emergencyApn,emergency,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc092.mcc466.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,3600,1,60,15,20,tap0,P-CSCF-V4,600,true,NONE,false,false,0
398,CHT_TW,xcapApn,xcap,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc092.mcc466.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,3600,1,60,15,20,tap0,P-CSCF-V4,600,true,NONE,false,false,0
399,APT_TW,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc466.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_3DES_CBC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_3DES_CBC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
400,TWM_TW,imsApn,ims,EAP,IPV6,false,true,USER_FQDN,023430123456701@nai.epc.mnc097.mcc466.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,0
401,DIGI_MY,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc016.mcc502.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
402,DIGI_MY,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc016.mcc502.3gppnetwork.org,KEY_ID,digimms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
403,UMobile_MY,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc018.mnc502.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
404,Celcom_MY,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc019.mnc502.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,900,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,900,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
405,TwoDegree_NZ,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc024.mcc520.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
406,TwoDegree_NZ,xcapApn,xcap,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc024.mcc520.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
407,TwoDegree_NZ,mmsApn,mms,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc024.mcc520.3gppnetwork.org,KEY_ID,mms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
408,Etisalat_EG,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc602.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
409,TPG_AU,imsApn,ims,EAP,IPV4V6,true,true,USER_FQDN,023430123456701@nai.epc.mnc014.mcc505.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
410,Telstra_AU,imsApn,ims,EAP,IPV4V6,true,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc505.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,80000,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,80000,1,1740,10,20,tap0,P-CSCF-V4V6,1740,false,NONE,false,false,1300
411,Telstra_AU,xcapApn,xcap,EAP,IPV4,true,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc505.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,80000,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,80000,1,60,10,20,tap0,P-CSCF-V4,1740,false,NONE,false,false,1300
412,Telstra_AU,mmsApn,mms,EAP,IPV4V6,true,true,USER_FQDN,023430123456701@nai.epc.mnc001.mcc505.3gppnetwork.org,KEY_ID,telstra.mms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,80000,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,80000,1,1740,10,20,tap0,P-CSCF-V4V6,1740,false,NONE,false,false,0
413,Optus_AU,imsApn,ims,EAP,IPV6,false,true,USER_FQDN,023430123456701@nai.epc.mnc002.mcc505.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,1300
414,Optus_AU,xcapApn,xcap,EAP,IPV4,false,true,USER_FQDN,023430123456701@nai.epc.mnc002.mcc505.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,1300
415,Optus_AU,mmsApn,mms,EAP,IPV4,false,true,USER_FQDN,023430123456701@nai.epc.mnc002.mcc505.3gppnetwork.org,KEY_ID,mms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,1300
416,Vodafone_AU,imsApn,ims,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc003.mcc505.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_512_256,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_512_256,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,64800,1,60,10,30,tap0,P-CSCF-V4V6,120,true,NONE,true,false,1280
417,Vodafone_AU,xcapApn,xcap,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc003.mcc505.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_512_256,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_512_256,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,64800,1,60,10,30,tap0,P-CSCF-V4V6,120,true,NONE,true,false,1280
418,Vodafone_AU,mmsApn,mms,EAP,IPV4V6,false,true,USER_FQDN,023430123456701@nai.epc.mnc003.mcc505.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_512_256,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_512_256,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,64800,1,60,10,30,tap0,P-CSCF-V4V6,120,true,NONE,true,false,1280
419,Telkomsel_ID,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc510.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,43200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,43200,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
420,Smart_PH,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc515.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,3600,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,3600,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
421,Globe_PH,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc515.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,900,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,900,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1300
422,Vinaphone_VN,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc452.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
423,Vinaphone_VN,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc452.3gppnetwork.org,KEY_ID,xcap,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
424,Viettel_VN,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc004.mcc452.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
425,Vietnamobile_VN,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc452.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
426,Truemove_TH,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc004.mcc520.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
427,AIS_TH,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc520.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,0
428,DTAC_TH,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc520.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,900,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,900,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,0
429,Starhub_SG,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc525.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_3DES_CBC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_3DES_CBC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
430,Singtel_SG,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc525.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,900,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,900,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,0
