id,page_url,icon_id
184,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:449.5238037109375,3
185,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:495.6190490722656,3
186,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:545.1428833007812,3
187,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:553.90478515625,3
188,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:556.5714111328125,3
189,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:614.09521484375,3
190,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:650.6666870117188,3
191,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:672.7619018554688,3
192,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:682.6666870117188,3
193,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:685.3333129882812,3
194,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:686.4761962890625,3
195,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:683.8095092773438,3
196,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:684.5714111328125,3
197,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:685.7142944335938,3
198,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:686.09521484375,3
199,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:686.8571166992188,3
200,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:688,3
201,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:777.90478515625,3
202,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:798.4761962890625,3
203,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:800,3
204,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:850.2857055664062,3
205,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:863.6190185546875,3
206,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:893.7142944335938,3
207,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:912.3809814453125,3
208,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:917.7142944335938,3
209,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:920.7619018554688,3
210,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:961.90478515625,3
211,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:964.1904907226562,3
212,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:1014.4761962890625,3
213,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:967.2380981445312,3
214,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:856.3809814453125,3
215,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:863.2380981445312,3
216,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:930.6666870117188,3
217,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:1065.5238037109375,3
218,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:1651.8095703125,3
219,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:1643.047607421875,3
220,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:1590.09521484375,3
221,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:1589.3333740234375,3
222,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:961.1428833007812,3
223,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:0,3
224,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:5.333333492279053,3
225,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:74.28571319580078,3
226,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:81.14286041259766,3
227,https://ad.doubleclick.net/ddm/clk/488292618;295016757;z;u=ds&sv1=61436149510&sv2=3251021428070298&sv3=1623283643369914418&gclid=EAIaIQobChMIvfi1hsvM8QIVgYNbCh1N1AKYEAQYAiABEgLtQvD_BwE;%3fhttps://www.walmart.com/ip/HyperTough-HT309-OBD2-Scan-Automotive-Diagnostic-Tool-Code-Reader-Red/54620271?wmlspartner=wlpa&selectedSellerId=0&wl13=1292&adid=22222222421449455996&wmlspartner=wmtlabs&wl0=&wl1=g&wl2=m&wl3=501107745824&wl4=pla-293946777986&wl5=9008695&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=54620271&wl13=1292&veh=sem_LIA&gclid=EAIaIQobChMIvfi1hsvM8QIVgYNbCh1N1AKYEAQYAiABEgLtQvD_BwE&gclsrc=aw.ds,41
228,https://clickserve.dartsearch.net/link/click?lid=92700061436149510&ds_s_kwgid=58700006791563759&ds_s_inventory_feed_id=97700000003520550&ds_a_cid=638713826&ds_a_caid=12420145346&ds_a_agid=117755028669&ds_a_fiid=&ds_a_lid=pla-293946777986&&ds_e_adid=501107745824&ds_e_matchtype=search&ds_e_device=m&ds_e_network=g&ds_e_product_group_id=293946777986&ds_e_product_id=54620271&ds_e_product_merchant_id=8175035&ds_e_product_country=US&ds_e_product_language=en&ds_e_product_channel=local&ds_e_product_store_id=1292&ds_url_v=2&ds_dest_url=https://www.walmart.com/ip/HyperTough-HT309-OBD2-Scan-Automotive-Diagnostic-Tool-Code-Reader-Red/54620271?wmlspartner=wlpa&selectedSellerId=0&wl13=1292&adid=22222222421449455996&wmlspartner=wmtlabs&wl0=&wl1=g&wl2=m&wl3=501107745824&wl4=pla-293946777986&wl5=9008695&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=54620271&wl13=1292&veh=sem_LIA&gclsrc=aw.ds&gclid=EAIaIQobChMIvfi1hsvM8QIVgYNbCh1N1AKYEAQYAiABEgLtQvD_BwE,41
229,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi9-LWGy8zxAhWBg1sKHU3UApgYABAHGgJ5bQ&ohost=www.google.com&cid=CAASEuRosLOskzYgtEqJtyCFkxLi4Q&sig=AOD64_1H-U8KDNnrPe_nu2rTXHEue9C9pw&ctype=46&q=&ved=2ahUKEwihxaqGy8zxAhU5nGoFHUboDTAQzzl6BAgBECg&adurl=,41
230,https://www.walmart.com/ip/HyperTough-HT309-OBD2-Scan-Automotive-Diagnostic-Tool-Code-Reader-Red/54620271?wmlspartner=wlpa&selectedSellerId=0&wl13=1292&adid=22222222421449455996&wmlspartner=wmtlabs&wl0=&wl1=g&wl2=m&wl3=501107745824&wl4=pla-293946777986&wl5=9008695&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=54620271&wl13=1292&veh=sem_LIA&gclid=EAIaIQobChMIvfi1hsvM8QIVgYNbCh1N1AKYEAQYAiABEgLtQvD_BwE&gclsrc=aw.ds,41
231,https://ad.doubleclick.net/ddm/clk/488292618;295016757;z;u=ds&sv1=61436149510&sv2=3251021532591313&sv3=3207046807940627650&gclid=EAIaIQobChMIvfi1hsvM8QIVgYNbCh1N1AKYEAQYAiABEgLtQvD_BwE;%3fhttps://www.walmart.com/ip/HyperTough-HT309-OBD2-Scan-Automotive-Diagnostic-Tool-Code-Reader-Red/54620271?wmlspartner=wlpa&selectedSellerId=0&wl13=1292&adid=22222222421449455996&wmlspartner=wmtlabs&wl0=&wl1=g&wl2=m&wl3=501107745824&wl4=pla-293946777986&wl5=9008695&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=54620271&wl13=1292&veh=sem_LIA&gclid=EAIaIQobChMIvfi1hsvM8QIVgYNbCh1N1AKYEAQYAiABEgLtQvD_BwE&gclsrc=aw.ds,41
232,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:163.04762268066406,3
233,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:204.57142639160156,3
234,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:246.85714721679688,3
235,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:275.4285583496094,3
236,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:275.80950927734375,3
237,https://www.amazon.com/KOBRA-Wireless-OBD-Scanner-Connects/dp/B01C3HAHCS/ref=asc_df_B01C3HAHCS/?tag=hyprod-20&linkCode=df0&hvadid=343257912631&hvpos=&hvnetw=g&hvrand=6738443382050130255&hvpone=&hvptwo=&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008695&hvtargid=pla-751691986698&psc=1&tag=&ref=&adgrpid=71715066929&hvpone=&hvptwo=&hvadid=343257912631&hvpos=&hvnetw=g&hvrand=6738443382050130255&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008695&hvtargid=pla-751691986698,22
238,https://www.google.com/aclk?sa=L&ai=DChcSEwi9-LWGy8zxAhWBg1sKHU3UApgYABAFGgJ5bQ&ae=2&sig=AOD64_2f1tvdflWXGpE4npij2JUw4lcZcQ&ctype=5&q=&ved=2ahUKEwihxaqGy8zxAhU5nGoFHUboDTAQwg96BAgBEDQ&dct=1&adurl=&cshid=1625510890571,22
239,https://www.amazon.com/KOBRA-Wireless-OBD-Scanner-Connects/dp/B01C3HAHCS/ref=asc_df_B01C3HAHCS/?tag=hyprod-20&linkCode=df0&hvadid=343257912631&hvpos=&hvnetw=g&hvrand=6738443382050130255&hvpone=&hvptwo=&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008695&hvtargid=pla-751691986698&psc=1&tag=&ref=&adgrpid=71715066929&hvpone=&hvptwo=&hvadid=343257912631&hvpos=&hvnetw=g&hvrand=6738443382050130255&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008695&hvtargid=pla-751691986698#video-immersive-view_1625510956342,22
240,https://www.totalcardiagnostics.com/learn/cheap-obd2-scanner-10-best-choices-100-review-2020/,42
241,https://www.google.com/search?q=interesting+car+apps&oq=interesting+car+apps&aqs=chrome..69i57.10618j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,3
242,https://www.edmunds.com/car-reviews/features/the-10-best-car-apps-for-smartphones.html,43
243,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,3
244,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:4.5714287757873535,3
245,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:116.57142639160156,3
246,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:117.71428680419922,3
247,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:132.57142639160156,3
248,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:245.7142791748047,3
249,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:210.2857208251953,3
250,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:194.6666717529297,3
251,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:195.04762268066406,3
252,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:246.09524536132812,3
253,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:246.4761962890625,3
254,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:255.61904907226562,3
255,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:292.19049072265625,3
256,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:300.5714416503906,3
257,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:315.4285583496094,3
258,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:316.5714416503906,3
259,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:379.047607421875,3
260,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:393.1428527832031,3
261,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:400.76190185546875,3
262,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:462.8571472167969,3
263,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:471.23809814453125,3
264,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:472,3
265,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiOpJiTx9LxAhWHlbMKHXzmCtIYABAFGgJxbg&ae=2&ohost=www.google.com&cid=CAASEuRoonkghx-iDHuHGVKlABSUmQ&sig=AOD64_0gIuFwz1yIuDIrayVec2QS1xBkoA&ctype=5&q=&ved=2ahUKEwiYvo6Tx9LxAhWnGVkFHYeaCpwQwg96BAgBECY&dct=1&adurl=,44
